iso_code,title,description,lang_tranlation,title_translated,description_translated,pubDate
pl,Obrzydliwe słowa z Rosji. To napisali o Idze Świątek,"Iga Świątek przegrała w półfinale Indian Wells z Mirrą Andriejewą. Rosjanka wygrała też finał turnieju, a jeden z portali w jej kraju podważył sportowe osiągnięcia polskiej tenisistki.",en,A disgusting owl from Russia. They wrote about the world,"Iga Swiatek loses in the Indian Wells Pointer from Mirrir Andrejew. The Russian also wins the tournament, and one of the portals in her country sports underlyers to achieve a Polish tennis player.",2025-03-18 06:42:20
pl,"Nadchodzi katastrofa finansowa NFZ. ""Gra na przeczekanie""","Mijają kolejne tygodnie, a Ministerstwo Finansów wciąż nie zatwierdziło planu finansowego NFZ na 2025 r. Resort zdrowia powinien w tej sytuacji gorączkowo szukać rozwiązania. Zamiast tego gra na przeczekanie, bo pewnie ""jakoś to będzie"" — pisze we wtorek ""Gazeta Wyborcza"".",en,"The NFZ financial disaster is coming. ""Game for waiting""","The next weeks pass, and the Ministry of Finance is still not approved by the National Health Fund's financial plan at 2025. The health department should in this situation to be a solution. Instead, he plays waiting, because probably ""it will be"" writes ""Gazeta Wyborcza"" on Tuesday.",2025-03-18 06:42:16
pl,"Autobus wiozący dzieci do szkoły zderzył się z osobówką. ""Kierowcę oślepiło słońce""","Groźny wypadek w Świętokrzyskiem. W miejscowości Rzepinek w powiecie starachowickim autobus zderzył się z osobówką. Autokarem, oprócz kierowcy, podróżowała szóstka dzieci. Kierowca audi trafił do szpitala, dzieciom i kierowcy autobusu na szczęście nic się nie stało.",en,"The bus beds of children to school will collide with a passenger car. ""Oslepio Sonce driver""","A threatening accident in Swietokrzysk. In the town of Rzepinek in the Starachowice poviat, the bus will collide with a passenger car. By bus, apart from the driver, the szostek of children plants. The Audi driver will go to the hospital, children and bus driver, fortunately nothing happened.",2025-03-18 09:25:00
pl,Ceny ziemi w Japonii wzrosły najmocniej od 34 lat,Wraz z postępującym ożywieniem gospodarczym rosną ceny ziemi w Japonii. W ubiegłym roku podskoczyły najmocniej od ponad trzech dekad.,en,Earth prices in Japan increased the most for 34 years,"Earth prices in Japan rises along with the progressive economic development. Last year, it has been the most for over three decades.",2025-03-18 09:24:46
pl,"Noble Securities radzi ""sprzedaj"" akcje Budimeksu","Dariusz Nawrot, analityk z Noble Securities, obniżył z ""redukuj"" do ""sprzedaj"" rekomendację dla akcji Budimeksu.",en,"Noble Securities advises ""Sell"" Budimex actions","Dariusz Nawrot, an analyst at Noble Securities, will reduce from ""Reduje"" to ""Sell"" Recommendations for Budimeks.",2025-03-18 09:24:46
pl,Dom Development chce wypłacić 13 zł dywidendy na akcję,Zarząd dewelopera proponuje wypłat 335 mln zł z ubiegłorocznego zysku w formie dywidendy. Na jedną akcję przypadnie 13 zł.,en,Dom Development wants to wrap 13 from dividends for shares,The developer's management proposes the spot of 335 million from the previous dividend profit. There will be 13 z per actions.,2025-03-18 09:24:46
pl,Znowu rośnie rentowność niemieckiego długu,"Przed kluczowym głosowaniem w Bundestagu, rośnie, choć w nieznacznym stopniu, rentowność niemieckiego długu. Po ubiegłotygodniowej wyprzedaży obligacji, rynek nieco się ustabilizował, choć wśród inwestorów nadal są żywe obawy o kosztu obsługi zadłużenia, które może niebotycznie wzrosnąć.",en,The profitability of the German Dugu is growing again,"Before the key guests in the Bundestag, it grows, although to a slight extent, the profitability of German Dugu. After a day -old bond sale, the market is a bit stabilizing, although there are still concerns about the cost of the slide of the detection, which may increase sky.",2025-03-18 09:24:45
pl,Strażnicy graniczni zaatakowani przez migrantów. Rośnie napór na granicę,Od kilku dni rośnie napór na polsko-białoruską granicę. Do prób przedarcia się na terytorium Polski dochodzi praktycznie na całym odcinku granicy w województwie podlaskim. Minionej doby migranci zaatakowali funkcjonariuszy SG kamieniami.,en,Border guardians attacked by migrants. There is a pressure on the borders,"For several days, a pressure has been growing on Polish-Beoorus borders. Attempts to penetrate Polish territory occur practically at the whole section of the border in the Podlasie Voivodship. Last day, migrants attacked SG officers with stones.",2025-03-18 09:23:00
pl,"Didi Global notuje wzrost przychodów o 7,1% w IV kwartale po zmianach regulacyjnych",,en,Didi Global records an increase in revenue by 7.1% in the fourth quarter after regulatory changes,,2025-03-18 09:22:59
pl,"Szukał złomu, a odnalazł skarb. Złote pierścienie z epoki brązu","Detektorysta z North Walsham w Angli ""ucieszył się jak dziecko"" po znalezieniu reliktu sprzed 3000 lat, ukrytego niespecjalnie głęboko pod ziemią. Mark Jewell, należący do lokalnej grupy detektorystycznej, ruszył na poszukiwania w okolicy wsi Thompson w hrabstwie Norfolk. Gdy jego wykrywacz metalu zaczął wydawać charakterystyczny, piszczący dźwięk, nawet nie spodziewał się takiego znaleziska. Eksperci potwierdzili: to prawdziwy skarb z epoki brązu.",en,He is looking for ZOMA and he released a treasure. From the Braz era rings,"A detectorist from North Walsham in England will ""be happy like a child"" after finding a relic 3,000 years ago, not really hidden Geboko underground. Mark Jewell, who belongs to the local detectorist group, will go in search of the village of Thompson in the village of Norfolk. When his metal detector begins to spend a characteristic, squeaking sound, he doesn't even expect such a find. Experts confirmed: This is a real treasure from the Braz era.",2025-03-18 09:22:37
pl,Matty Cash zabrał głos po powrocie do reprezentacji. Jasny przekaz,Matty Cash po wielomiesięcznej przerwie wraca do kadry. 27-latek znalazł się w grupie piłkarzy powołanych na zgrupowanie przed marcowymi meczami z Litwą i Maltą. Teraz zawodnik Aston Villi w mediach społecznościowych udostępnił nagranie z treningu na PGE Narodowym i przekazał kibicom ważną wiadomość przed rozpoczęciem eliminacji mistrzostw świata.,en,Matty Cash will take Gos after returning to the national team. Clear message,Matty Cash returns to the team after a years of break. The 27-year-old is in a group of picnics appointed to the grouping before March matches from Lithuania and Malta. Now the Aston Villa player in social media will provide a recording from training at PGE Narodowy and gives fans an important news before starting the elimination of the World Championships.,2025-03-18 09:22:29
pl,"Poszło w świat. Gigantyczna burza po tym, co McGregor powiedział do Trumpa","Conor McGregor pojawił się w poniedziałek w Białym Domu, by uczcić irlandzkie święto narodowe, czyli Dzień Świętego Patryka. 36-latek spotkał się z prezydentem Donaldem Trumpem, by omówić frapujące go sprawy. - Nasz rząd to rząd zerowego działania i zerowej odpowiedzialności. Irlandia jest na skraju potencjalnej utraty wszystkiego, co irlandzkie - grzmiał. Jego słowa wywołały potężną burzę w kraju.",en,House in the world. A giant storm after what McGregor said to Trump,"Conor McGregor will appear on Monday in a white house to celebrate the Irish national holiday, i.e. the day of Holy Patrick. The 36-year-old will meet with President Donald Trump to discuss his affairs. - Our government is rare zero and zero responsibility. Ireland is on the verge of potential loss of everything Irish - thunder. His owl will cause a lot of storms in the country.",2025-03-18 09:22:00
pl,Nikogo nie oszczędzają. Tak w Rosji mówi się teraz o Sabalence,"Aryna Sabalenka lada moment rozpocznie zmagania w WTA 1000 w Miami. Będzie to dla niej doskonała okazja, by zrewanżować się za ostatnie bolesne porażki. Trzeba przyznać, że Białorusinka nie może zaliczyć początku obecnego sezonu do udanych. Wiceprezes Rosyjskiej Federacji Tenisowej Aleksiej Seliwanenko wypunktował zawodniczkę, zwłaszcza po przegranej z Mirrą Andriejewą w finale Indian Wells.",en,They don't save anyone. This is how Sabalenka is talking in Russia now,"Aryna Sabalenka will soon start the struggle at WTA 1000 in Miami. It will be a great opportunity for her to reveal for the last painful factions. It must be admitted that Biaorusinka cannot include the beginning of the current season as successful. Vice President of the Russian Tennis Federation Aleksiej Seliwanenko, a point -called player, especially after losing to Mirro Andriejew in the Indian Wells final.",2025-03-18 12:30:00
pl,Miss mundialu znów dała o sobie znać. Zaryzykowała bana na Instagramie,Ivana Knoll słynie z zamieszczania kontrowersyjnych zdjęć. - Przez ostatnie miesiące wiele osób zgłaszało moje posty - wyznała.,en,Miss World Cup is again known. Risks a ban on Instagram,"Ivana Knoll Syn from posting controversial photos. - Over the past months, many people are off my posts - he confesses.",2025-03-18 12:29:53
pl,Zmiany w 800 plus od czerwca 2025. Rodzice tych dzieci nie dostaną świadczenia,"Nowelizacja dotycząca świadczenia 800 plus za kilka miesięcy wejdzie w życie. Zapowiadano ją już wcześniej, została podpisana w połowie 2024 roku. Na mocy nowych przepisów kilkadziesiąt tysięcy dzieci straci prawo do nowego świadczenia. Dodatkowy warunek to konieczność realizacji obowiązku szkolnego w polskiej placówce.Do tej pory świadczenie 800 plus przysługiwało każdemu niepełnoletniemu dziecku w Polsce, bez względu na wielkość dochodów rodziców. Jednak już za niecałe dwa miesiące pojawi się dodatkowy warunek, od którego będzie zależała wypłata świadczenia. Kto nie dostanie 800 plus? Nowe zasady od czerwca 2025Wiceszefowa Ministerstwa Edukacji Narodowej, Joanna Mucha, poinformowała, że od początku roku liczba dzieci pobierających zasiłek 800 plus zmniejszyła się o 20 tysięcy. Aby zachować ciągłość wypłat, rodzice powinni złożyć wniosek o 800 plus do 30 kwietnia 2025 roku. Wnioski można składać wyłącznie drogą elektroniczną za pośrednictwem platformy PUE ZUS, aplikacji mobilnej mZUS, portalu Emp@tia lub bankowości elektronicznej. Świadczenie 800 plus przysługuje na każde dziecko do ukończenia 18. roku życia, niezależnie od dochodów rodziny. Jednakże, od 1 czerwca 2025 roku, dla obywateli Ukrainy dodatkowym warunkiem będzie uczęszczanie dziecka do polskiej szkoły. Wprowadzenie nowych zasad ma na celu zwiększenie integracji społecznej dzieci ukraińskich poprzez realizację obowiązku szkolnego w Polsce oraz zapewnienie efektywnego wykorzystania środków publicznych. Szacuje się, że po wejściu w życie nowych przepisów liczba rodzin ukraińskich otrzymujących świadczenie może spaść o około 40 procent. ZUS zapewnia, że wszystkie rodziny spełniające wymogi ustawowe otrzymają świadczenie bez zakłóceń, pod warunkiem złożenia wniosku we właściwym terminie.",en,Changes in 800 plus from June 2025. Parents of these children will not get a benefit,"The amendment regarding the 800 plus benefit in a few months will enter into life. It was announced earlier, it was signed in half of 2024. Under the new regulations, several dozen thousand children will lose their right to a new benefit. An additional condition is the need to implement the school in the Polish square. Until now, the benefit of 800 plus the involvement of every unptenciled child in Poland, regardless of the amount of parental income. However, in the two months there will be an additional condition, which will depend on the warranty. Who will not get 800 plus? New rules from June 2025wice of the Ministry of National Education, Joanna Mucha, informed that from the beginning of the year the number of children taking 800 plus is decreased by 20,000. To keep the spot, parents should take a request for 800 plus until April 30, 2025. Applications can be included in the electronic road through the PUE ZUS platform, MZUS mobile application, EMP@tia portal or electronic banking. The 800 plus benefit will make a child to arise 18, regardless of family income. However, from June 1, 2025, for Ukrainian citizens, an additional condition will be the schooling of a child to Polish school. The introduction of new rules aims to increase the social integration of Ukrainian children through the implementation of school obligation in Poland and ensuring effective use of public funds. It is estimated that after entering the life of new recipes, the number of Ukrainian families receiving the benefit may pay 40 percent. ZUS ensures that all families who are the statutory requirements will receive a benefit without Zakocen, provided that the application is made at the time.",2025-03-18 12:29:42
pl,"Corning podnosi prognozy sprzedaży i zysku na akcję, wprowadza platformę solarną",,en,"Corning raises sales and profit forecasts for shares, introduces a solar platform",,2025-03-18 12:29:38
pl,Od strażaka do malarza! Grzegorz Braun zamalował wystawę LGBT w Opolu [VIDEO],,en,From Strazak to the Painter! Grzegorz Braun Player Exhibition LGBT in Opole [VIDEO],,2025-03-18 12:29:25
pl,"Paweł z ""Love Never Lies"" wprawił ludzi w osłupienie. Pokazał zdjęcie z Kasią i to ogłosił","W trzecim sezonie ""Love Never Lies Polska"" nie brakowało emocji. Najwięcej działo się oczywiście wokół małżeństwa Kasi i Pawła. Zakochani przyszli do programu by uratować związek i spróbować odbudować swoje zaufanie. Jak już wiadomo, zupełnie się to nie udało. Po odcinku ""Reunion"" Kasia i Paweł zapewniali, że podjęli decyzje o rozwodzie. Teraz ponownie odezwali się do fanów, by przekazać im bardzo ważną wiadomość.",en,"Pawe from ""Love Never Lies"" will set up people. Will show a photo from Kasia and it is","In the third season ""Love Never Lies Polska"" there is no shortage of emotions. Of course, Kasia and Pawa's maze, of course, work. Lovers came to the program to save the relationship and try to rebuild their trust. As you already know, the soup did not succeed. After the episode of ""Reunion"" Kasia and Pawe assured that they made divorce decisions. Now they spoke to fans again to tell them a very important message.",2025-03-18 12:29:20
pl,"Nowe doniesienia od najbardziej kontrowersyjnej pary ""Love Never Lies"". Otwarcie przyznali","W trzecim sezonie ""Love Never Lies Polska"" nie brakowało emocji. Najwięcej działo się oczywiście wokół małżeństwa Kasi i Pawła. Zakochani przyszli do programu by uratować związek i spróbować odbudować swoje zaufanie. Jak już wiadomo, zupełnie się to nie udało. Po odcinku ""Reunion"" Kasia i Paweł zapewniali, że podjęli decyzje o rozwodzie. Teraz ponownie odezwali się do fanów, by przekazać im bardzo ważną wiadomość.",en,"New reports from the most controversial couple ""Love Never Lies"". They confessed openly","In the third season ""Love Never Lies Polska"" there is no shortage of emotions. Of course, Kasia and Pawa's maze, of course, work. Lovers came to the program to save the relationship and try to rebuild their trust. As you already know, the soup did not succeed. After the episode of ""Reunion"" Kasia and Pawe assured that they made divorce decisions. Now they spoke to fans again to tell them a very important message.",2025-03-18 12:29:20
pl,Forge Global powołuje weterana finansowego Briana McDonalda do zarządu,,en,Forge Global puts the financial veteran Brian McDonald to the Management Board,,2025-03-18 12:29:09
pl,Trzaskowski przed Nawrockim. Jest nowy sondaż wyborów prezydenckich,"W pierwszej turze wyborów prezydenckich Rafał Trzaskowski (KO) może liczyć na 36,4 proc. poparcia, popierany przez PiS Karol Nawrocki na 25,9 proc., a Sławomir Mentzen (Konfederacja) na 18,1 proc. - wynika z marcowego sondażu IBRiS dla Polsat News.",en,Trzaskowski before Nawrocki. There is a new probation of presidential elections,"In the first round of presidential elections, Rafa Trzaskowski (KO) can count at 36.4 percent. support, supported by PiS Karol Nawrocki at 25.9 percent, and Sawomir Mentzen (Confederation) at 18.1 percent. - according to the March Ibris probes for Polsat News.",2025-03-18 12:29:00
pl,REE Automotive pozyskuje 27 mln $ w ofercie bezpośredniej,,en,Ree Automotive obtains $ 27 million in a direct offer,,2025-03-18 12:28:55
pl,Grzegorz Braun wywołał skandal w Opolu. Błyskawiczna reakcja,Wystawa osób LGBT w Opolu przetrwała zaledwie jeden dzień. Tablice zniszczone zostały przez europosła Grzegorza Brauna.,en,Grzegorz Braun will cause a scandal in Opole. Byskawiczna reaction,The LGBT exhibition in Opole survives only one day. The boards are destroyed by MEP Grzegorz Braun.,2025-03-18 13:03:00
pl,Świątek znów na celowniku Andriejewej. Może odebrać jej prestiżowy tytuł,"Mirra Andriejewa po triumfie w Indian Wells jest w połowie drogi po tzw. Sunshine Double, jak określane są zwycięstwa w rozgrywanych po sobie turniejach w Kalifornii i na Florydzie. Jeśli Rosjanka wygra też w Miami, zostanie najmłodszą tenisistką, która tego dokonała. Obecnie jest nią Iga Świątek.",en,The world is again in the crosshairs of Andriejew. Maybe take her prestigious title,"Mirra Andrieev, after triumph in Indian Wells, is in a long way to the so -called Sunshine Double, as the victory is determined in tournaments played in California and Florida. If the Russian also wins in Miami, there will be the youngest tennis player who does it. Currently there is Iga Świats.",2025-03-18 13:03:00
pl,Cichopek pokazała swój typowy poranek. Internauci nie mieli litości,"Katarzyna Cichopek zaskoczyła fanów kolejnym nagraniem umieszczonym w sieci. Tym razem gwiazda ""M jak miłość"" pokazała swój typowy poranek. Nie obeszło się bez słów krytyki ze strony fanów.",en,Cichopek shows his typical morning. Internet users had no mercy,"Katarzyna Cichopek surprises fans with another recording placed on the web. This time the star ""M jak mososc"" shows its typical morning. It is not obstructed without a criticism of fans.",2025-03-18 13:02:00
pl,Vincerx Pharma planuje odwrotne połączenie z QumulusAI,,en,Vincerx Pharma plans the opposite of Qumulusai,,2025-03-18 13:01:35
pl,BM PKO BP zbroi się w produkty i ludzi,"Nowa odsłona usługi doradztwa inwestycyjnego, rozwój wealth management, większe otwarcie się na średnie i małe spółki, a co się z tym wiąże także wzmocnienia kadrowe – to główne plany biura maklerskiego z grupy PKO BP, którym dowodzi Samer Masri.",en,BM PKO BP is arming products and people,"The new option of investment consulting, the development of Wealth Management, more opening to medium and small spokies, and what is also associated with staff reinforcements are the shit plans of the Brokerage Office from the PKO BP group, which is commanded by Samer Masri.",2025-03-18 13:01:16
pl,Żużel. Włókniarz przekazał komunikat. Pod taką nazwą wystąpią w tych rozgrywkach,"Bardzo dobre informacje dla swoich fanów przekazał we wtorek częstochowski Włókniarz. Klub zawarł umowę w zakresie sponsoringu tytularnego jednej ze swoich drużyn, którą ujrzymy w 2025 roku.",en,Slag. The vocation is transmitted by a message. This is the name in this competition,"Very good information for their fans is provided on Tuesday by Czestochowa vocna. Club concluded a contract in the field of titular sponsorship of one of our teams, which we will see in 2025.",2025-03-18 13:00:50
pl,Recenzja Xenoblade Chronicles X: Definitive Edition – piękne pożegnanie Switcha,Recenzja Xenoblade Chronicles X: Definitive Edition – piękne pożegnanie Switcha,en,Review Xenoblade Chronicles X: Definitive edition beautiful farewell switch,Review Xenoblade Chronicles X: Definitive edition beautiful farewell switch,2025-03-18 13:00:02
pl,"Nowy thriller akcji w abonamencie. ""Zaskakująco dobre efekty wizualne""",,en,"New action thriller in subscription. ""Surprisingly good visual effects""",,2025-03-18 13:00:00
pl,Mecze sędziuje przypadkowa kobieta? PZPN: to nie nasza sprawa,,en,The matches are a random woman? PZPN: This is not our business,,2025-03-18 13:00:00
pl,"Prof. Chojna-Duch o Brzosce: legislacyjny amator, ale ma praktyczne doświadczenie",Czy deregulacja przyniesie realne korzyści? Jaką rolę w tym procesie odegra Rafał Brzoska? Prof. Elżbieta Chojna-Duch ocenia plany rządu i wskazuje kluczowe wyzwania związane z eliminacją barier prawnych.,en,"Prof. Chojna-Duch about Brzosce: Legislative amateur, but has practical experience",Will deregulation bring real benefits? What roles in this process will be played by Rafa Brzoska? Prof. Elzbieta Chojna-Duch assesses the plans of the government and indicates key challenges associated with the elimination of legal barriers.,2025-03-18 13:00:00
pl,Brutalna diagnoza Igi Świątek! Chodzi o problemy z emocjami,"- Moim zdaniem ma problemy z pewnością siebie, co powoduje u niej frustrację, gdy sprawy nie idą po jej myśli - powiedziała 68-letnia legenda tenisa Martina Naratilova na temat Igi Świątek.",en,Brutal diagnosis of Iga Swiatek! It's about emotions problems,"""In my opinion, she has problems with confidence, which causes her frustration when it doesn't go like her,"" said the 68 -year -old tennis legend of Martin Naratilov about Iga Świats.",2025-03-18 13:36:00
pl,"Premier Indii dołączył do użytkowników Truth Social, platformy Donalda Trumpa",Premier Indii Narendra Modi dołączył do użytkowników platformy społecznościowej prezydenta USA Donalda Trumpa - podał we wtorek portal BBC.,en,"The Prime Minister of India is used to the Truth Social users, Donald Trump's platform",The Prime Minister of India Narendra Modi is used for users of the social platform of the US President Donald Trump - he will give the BBC portal on Tuesday.,2025-03-18 13:35:47
pl,Zełenski ogłasza: Ukraińskie drony latają już na 3000 km,"Ukraiński prezydent potwierdził zakończone sukcesem testy drona dalekiego zasięgu pozwalającego na bardzo głębokie uderzenia na terytorium wroga. Bezzałogowiec, którego nazwa nie została ujawniona, został zaprojektowany w celu wzmocnienia operacji bojowych i latania na dystansie nawet 3000 km.",en,Zeanski Ogasa: Ukrainian drones are already flying 3000 km,"The Ukrainian president will confirm the long -reaching drone tests that allow a very gebokie strike on the territory of the enemy. The Niezatowiec, whose name has not been disclosed, has been designed to strengthen combat operations and fly at a distance of up to 3000 km.",2025-03-18 13:35:13
pl,"Xbox Game Pass na drugą połowę marca 2025 z 6 grami, w tym z postapokaliptycznym survivalem z otwartym światem. Z usługi zniknie 10 produkcji","Poznaliśmy ofertę usługi Xbox Game Pass na drugą połowę marca 2025 roku. Abonenci otrzymają dostęp do debiutującego survivalu z otwartym światem i wysoko ocenianego jRPG-a.Informacja Xbox Game Pass na drugą połowę marca 2025 z 6 grami, w tym z postapokaliptycznym survivalem z otwartym światem. Z usługi zniknie 10 produkcji została opublikowana przez GRYOnline.pl 18 marca 2025.",en,"Xbox Game Pass for the second half of March 2025 with 6 games, including with post -apocalyptic survival with an open world. 10 productions will disappear from the service","We got to know the offer of Xbox Game Pass for the second half of March 2025. Subscribers will receive access to the debut survival with an open world and highly rated JRPG-A. Xbox Game Pass inforing for the second half of March 2025 with 6 games, including with post-apocalyptic survival with an open world. 10 productions will disappear from the service, it was published by Gryonline.pl on March 18, 2025.",2025-03-18 13:35:00
pl,To był największy problem Włókniarza w przeszłości. Przyjście jeden osoby ma wszystko odmienić,,en,It would be the biggest problem of the vocal in the past. One person has to change everything,,2025-03-18 13:33:48
pl,Besnik Hasi bardzo blisko powrotu na ławkę trenerską. Jagiellonia Białystok nieco pomogła,"Besnik Hasi szybko wróci do pracy. Jeśli nie wydarzy się nic nieprzewidywanego, to wkrótce przejmie pieczę nad wynikami Cercle Brugge - zapewnia Sacha Tavolieri. Belgijska ekipa została niedawno wyeliminowana z Ligi Konferencji przez Jagiellonię Białystok.",en,Besnik Hasi very close to returning to Awke coaching. Jagiellonia Biastok will help a bit,"Besnik Hasi will quickly come back to work. If nothing unpredictable happens, he will soon take over the results of Cercle Brugge - assures Sacha Tavolieri. The Belgian team was recently eliminated from the conference league by Jagiellon Biastok.",2025-03-18 13:33:16
pl,"Afera ""Olina"". Rosyjska prowokacja czy spisek polskich służb?","Zarzuty o agenturalność, ekspresowe śledztwo, a wreszcie umorzenie - tak wyglądał przebieg jednej z najbardziej wyjątkowych afer w historii III RP. Czym właściwie była afera ""Olina"", czy i jakie związki z Rosją miał były premier Józef Oleksy? O tym w tekście na łamach Interii pisze prof. Antoni Dudek.",en,"""Olin"" scandal. Russian provocation or a conspiracy of Polish Suzb?","Allegations of agents, express height, and finally redemption - this is the course of one of the most exceptional scandals in the history of the Third Polish Republic. What is the ""Olina"" scandal or what relationships from Russia would be Prime Minister Jozef Oleksy? Prof. Antoni Dudek.",2025-03-18 13:33:00
