iso_code,title,description,pubDate
us,MoMAs Makeover Rethinks the Presentation of Art,"The final design for the Museum of Modern Arts $400 million expansion project, which will be officially unveiled on Thursday, is striking and provocative less because of its look than its implicit message: MoMA isnt modern yet.",2017-06-01T07:54:36+0000
us,Latin American Pictures of the Year,"A Portuguese photographer, Daniel Rodrigues  who only five years ago was unemployed and had to sell his gear to buy food and pay the rent  has been named Ibero-American Photographer of the Year in the fourth POY Latam contest. Santi Palacios of Spain was awarded second place and Andres Kudacki of Argentina took third. ",2017-06-01T08:00:42+0000
us,Questions for: The Motive in a Manhattan Shooting? The Statue of Liberty,Article: The Motive in a Manhattan Shooting? The Statue of Liberty,2017-06-01T08:30:03+0000
us,"Covfefe Proves Trump Really Does Have the Best Words, Samantha Bee Says","Welcome to Best of Late Night, a rundown that lets you sleep  and lets us get paid to watch comedy. What do you think of it? What else are you interested in? Let us know: thearts@nytimes.com.",2017-06-01T08:43:40+0000
us,A Copacabana Protest to Oust Temer,Thousands of Brazilians in Rio de Janeiro called on President Michel Temer to resign after revelations of his involvement in another corruption scandal.,2017-06-01T08:50:02+0000
us,"36 Hours in Canterbury, England","This small city of prayer, stone and stories calls to travelers like a miniature Rome.",2017-06-01T09:00:00+0000
us,I Know What Youll Read This Summer,"Horror isnt what it used to be. In the introduction to Philip Fracassis first collection of short fiction, BEHOLD THE VOID (JournalStone, $29.95), Laird Barron writes: Horror and weird fiction are ascendant a decade and a half into the 21st century; an abundance of market opportunity and artistic talent has inspired a surge of creativity unrivaled in the modern days of the genre. Although it isnt clear precisely what Barron means here  arent an abundance of  talent and a surge of creativity kind of the same thing?  his enthusiasm, for both horror in general and Fracassi in particular, is unmistakable, and his words carry some weight: Barron was himself the genres hot kid 10 years ago and is now, after a bunch of nominations and awards, practically an minence grise. By modern days he appears to mean since the 1970s and 80s, a period he calls the heyday of North American category horror (while citing, among other touchstones, a couple of novels written in the 50s and 60s). So is something truly new happening in horror (and weird) fiction now? And is Philip Fracassi its current avatar?",2017-06-01T09:00:05+0000
us,Is a Regret Clause a Good Idea for Cases of Academic Dishonesty?,"To what extent is plagiarism or any form of academic dishonesty common in your school? Have you ever copied someone elses work and turned it in as your own? If so, were you caught in the act?",2017-06-01T09:00:06+0000
us,Paris Poisoners and a Pioneering Female Detective: Your True Crime Books for the Beach,"If mystery novels appeal to the credulous child in me, true crime stories speak to my inner voyeur. In reading this current batch of books, Ive walked alongside a prisoner on her way to her execution, learned how to poison a wineglass and watched a kings mistress do away with her rival. And thats only from the first book on my list: CITY OF LIGHT, CITY OF POISON: Murder, Magic, and the First Police Chief of Paris (Norton, $26.95), Holly Tuckers stylish study of crimes committed by the high and mighty during the 72-year reign of the Sun King, Louis XIV.",2017-06-01T09:00:06+0000
us,Kareem Abdul-Jabbar: By the Book,The basketball star and author of Coach Wooden and Me says he looks forward to anything written by Walter Mosley: Id be very happy if he wrote a novel every week.,2017-06-01T09:00:06+0000
us,When Is a Back Channel a Problem?,David Sanger examines the mounting reports of secret communications with Russia by the Trump transition team.,2017-06-01T09:00:25+0000
us,Teju Cole Pairs Text and Image to Explore the Mysteries of the Ordinary,BLIND SPOTBy Teju ColeIllustrated. 332 pp. Random House. $40.,2017-06-01T09:00:26+0000
us,"For a City Family, a Lakeside Second Home Beckons","Five years ago, when their first child was a baby, Daniel and Megan Parker rented a two-bedroom on the Upper West Side. Now they have three children.",2017-06-01T09:00:26+0000
us,Democrats Bid to Regain Hold on House Begins in California,"VISTA, Calif.  Representative Darrell Issa was 2,500 miles away from his Southern California home the other day, on a fund-raising mission to Florida. Outside his congressional district office here, a light drizzle fell from the sky. It was a weekday morning.",2017-06-01T09:00:29+0000
us,"A History of Secret U.S. Channels, From Jefferson to Kushner","WASHINGTON  There was Robert F. Kennedys still-mysterious phone call with an Izvestia correspondent, actually a Soviet spy, on Dec. 1, 1960, signaling that his brother, the president-elect, wanted to change the nature of the United States relationship with its Cold War adversary. It wasnt exactly a success: First came the Bay of Pigs, then the Cuban missile crisis.",2017-06-01T09:00:31+0000
us,"Paris Agreement, MoMA, N.B.A. Finals: Your Thursday Briefing", (Want to get this briefing by email? Heres the sign-up.),2017-06-01T09:40:50+0000
us,The Daily: Understanding the Paris Climate Deal,Listen and subscribe to our podcast from your mobile device: On iPhone or iPad | On Android via RadioPublic | Via Stitcher,2017-06-01T09:44:32+0000
us,Had a Job Interview but No Callback? Heres What to Do Next Time,"Days have passed since your job interview, and no ones called or emailed.",2017-06-01T09:45:19+0000
us,Morning Agenda: Will Trump Pull U.S. From Paris Accord?,"Set your alarms: At 3 p.m. today, President Trump finally answers the question of whether the United States will withdraw from the Paris climate accord.",2017-06-01T09:50:17+0000
us,Editorial Contest Winner | Losing the Internet,We are honoring each of the Top 10 winners of our Fourth Annual Student Editorial Contest by publishing an essay a day. You can find them all here.,2017-06-01T10:00:03+0000
us,"At the Movies, the Beach Is the Ultimate Freedom. And in Life?","Its summer, even if it doesnt feel like it yet in New York. To get ourselves in the warm-weather spirit, we went to see Baywatch, the new big-screen reboot of the 1990s TV series, starring Dwayne Johnson and Zac Efron as crime-solving lifeguards. We expected just to gawk at the hard bodies and giggle at the corny jokes  and we did that  but we were surprised that the film had a harder edge. It treated the beach like a prison yard, a place to be patrolled and policed, not for fun and frolicking. It left us thinking about the allocation of public spaces and how our own personal histories are tied up in how we experience the beach.",2017-06-01T10:00:04+0000
us,Why Troubles at a Midsize Italian Bank Worry the E.U.,"FRANKFURT  Some banks go to the international markets when they need money for a big deal. Monte dei Paschi di Siena, one of Italys biggest lenders, tapped its own loyal customers.",2017-06-01T10:01:21+0000
us,1967: Argentine Opinion Polls to Replace Congress,Buenos Aires  The military government plans to use the Argentine press and public opinion polls as a substitute for the congress which has been dissolved and the political parties which have been banned. ,2017-06-01T10:03:53+0000
us,New York Today: Hes Your (Ferry) Captain,"Updated, 9:58 a.m.",2017-06-01T10:05:54+0000
us,"As Trump Exits Paris Agreement, Other Nations Are Defiant",UNITED NATIONS  Leaders from around the world maintained a defiant front on Thursday after President Trump announced that he would withdraw the United States from the Paris Agreement.,2017-06-01T10:09:09+0000
us,PPG Drops Its Pursuit of Akzo Nobel,"LONDON  The American paint and chemicals giant PPG Industries said on Thursday that it had dropped its monthslong pursuit of Akzo Nobel, the Dutch maker of Dulux paint, after failing to persuade its rivals management to engage in merger talks.",2017-06-01T11:07:27+0000
us,"Movers: Deere to Expand Global Footprint, and China Guides Currency Higher",Were following major developments in the markets throughout the day.,2017-06-01T11:34:04+0000
us,5 Must-See Shows if Youre in New York This Month,"Its beginning to look a lot like summer. So go out and play, already, or better yet, go see a play. Those two pieces of advice are not mutually exclusive this month, which offers a happy assortment of open-air fare, a creepy comedy for those in the mood to be properly scared and  for the nonpassive theatergoer with itchy feet  the chance to get lost in site-specific wonderlands.",2017-06-01T12:00:06+0000
us,Learning Dance From Photographs: David Gordons Muybridge Solo,,2017-06-01T12:14:31+0000
us,"Devon Teuscher, a Poet in Ballet Shoes, Takes On Swan Lake","Devon Teuscher knows, perhaps more than most, that being a dancer for American Ballet Theater is a waiting game. Now a soloist, she joined the company as an apprentice about 10 years ago.",2017-06-01T12:30:55+0000
us,California Today: Kareem Abdul-Jabbar on the Wisdom of John Wooden,Good morning.,2017-06-01T12:40:08+0000
us,Climate Losers,This article is part of the Opinion Today newsletter. You can sign up here to receive more briefings and a guide to the section daily in your inbox.,2017-06-01T12:40:31+0000
us,Ex-Obama Officials Find Theres No Place Like Their Old Law Firms,"When a new administration comes to Washington, top government regulators flock to the exits to find new jobs, but they seldom have to look very far.",2017-06-01T13:00:26+0000
us,"Donald Trump Wont Move Embassy to Jerusalem, at Least for Now","WASHINGTON  President Trump signed an order keeping the American Embassy in Tel Aviv rather than moving it to Jerusalem as he promised during last years campaign, aides said Thursday, disappointing many Israel supporters in hopes of preserving his chances of negotiating a peace settlement.",2017-06-01T13:48:29+0000
us,"Maybe Private Russian Hackers Meddled in Election, Putin Says","MOSCOW  Shifting from his previous blanket denials, President Vladimir V. Putin of Russia suggested on Thursday that patriotically minded private Russian hackers could have been involved in cyberattacks last year that meddled in the United States presidential election.",2017-06-01T13:51:40+0000
us,Again a Train Delay? We Feel Your Pain!,"Like most New Yorkers, the team members at The New York Timess Metro desk have a lot to say about the subways. Wendell Jamieson, the Metro editor, likes to recall his childhood experiences riding the subway in the 1970s, such as the time he, his mother and his sister had to escape a smoke-filled, burning 6 train and walk along the tracks until they were able to emerge at 77th Street. (We took some oxygen from the ambulance, which was very exciting, Mr. Jamieson recalled. Then we just walked over and took another line home.)",2017-06-01T14:03:59+0000
us,Inside Lisa Fines Upper East Side Apartment,"Inspired by elements of Hollywood Regency, the fabric designer likes to layer  a lot.",2017-06-01T14:29:37+0000
us,"In One Fabric Designers Home, a Lesson on Layering Prints","When Lisa Fine is about to move to a new home, she often entertains a fantasy that for her qualifies as wild: embracing the solid lacquered furniture, bold lines and sumptuous textures of Hollywood Regency. I admire Dorothy Draper and Billy Haines just so much, says the fabric designer, in a Mississippi drawl gooey as mud pie. So I think to myself, O.K., this is the moment that I am going to do it, really do it.",2017-06-01T14:30:32+0000
us,"Macedonia Has New Government, but Rocky Road Ahead","SKOPJE, Macedonia  After two years of a deepening political crisis marked by a corruption scandal and a violent confrontation with an angry mob in Parliament in April that left several officials bloodied, Macedonia has a new government for the first time in more than a decade.",2017-06-01T14:31:17+0000
us,"Third Gravitational Wave Detection, From Black-Hole Merger 3 Billion Light Years Away",The void is rocking and rolling with invisible cataclysms.,2017-06-01T15:00:19+0000
us,Trump Rule Could Deny Birth Control Coverage to Hundreds of Thousands of Women,WASHINGTON  The Trump administration has drafted a sweeping revision of the governments contraception coverage mandate that could deny birth control benefits to hundreds of thousands of women who now receive them at no cost under the Affordable Care Act.,2017-06-01T15:13:59+0000
us,When Your Mail App Is a Snoop,"Q. Why is the mail app on my Android phone asking for permission to use my contacts and calendars? I dont feel comfortable giving that access and it feels like an invasion of privacy, but the app doesnt seem to work otherwise.",2017-06-01T15:19:05+0000
us,Ex-British Party Leader Is Pulled Into Trump Campaign Inquiry,"LONDON  Nigel Farage, the former leader of the U.K. Independence Party, ridiculed a published report on Thursday that suggests United States investigators think he may be able to shed light on any possible collusion between Russia and Donald J. Trumps presidential campaign.",2017-06-01T15:23:41+0000
us,Daily Report: Twitter Makes the News a Little Dumber,"If there is one thing to know about Farhad Manjoo, the technology columnist for The New York Times, it is that he uses Twitter. A lot. So if anyone would know a thing or two about what appears on Twitter, it would be Farhad.",2017-06-01T15:24:39+0000
us,Japan and an Anti-Crime Bill,To the Editor:,2017-06-01T15:25:07+0000
us,Aerial America Turns Its Birds Eye on New York,"One of the most visually adventurous shows on television is the Smithsonian Channel series Aerial America, and it returns on Sunday, June 4, with an expanded mission that begins in New York. The series builds its episodes entirely with aerial photography, a technique that it has been using to tour the United States one state at a time. But its new episodes go both local and international: Future subjects include Ireland and New Zealand.",2017-06-01T15:29:00+0000
us,The Choreographer Vicky Shick Explores Drama With the Body,"The dance world has many local treasures, and one gem is the choreographer Vicky Shick. As part of the second annual Lumberyard in the City festival at the Kitchen, Ms. Shick presents Let It Linger, a new work in which shes intent on inching closer to a different side of her artistry: character and drama. Ms. Shick can steal a scene with the seemingly simple act of raising an arm, but here, shes curious about the possibility of drama  fake and real  combined with dedication to detail and form. And there is her reverence for, as she described in an email, a trust in actual movement and how the body does it. Im old-fashioned that way!",2017-06-01T15:29:38+0000
us,"Columbias New Harlem Museum Opens, With Art From Its Neighbors","New York, New York, is the city so nice it got two of everything: two baseball teams, two decrepit airports and now two riverside art galleries designed by the Italian architect Renzo Piano. His Whitney Museum of American Art has packed in visitors since the spring of 2015, spellbound as much by its balconies and switchback staircases as by its light-filled, column-free galleries. Now it has a fraternal twin a hundred blocks north: the Lenfest Center for the Arts, which serves as a new hub for Columbia Universitys art, film, theater and writing programs. Both rise eight stories beside the Hudson River, though the Lenfest is a bit farther inland. To reach the Whitney, you walk past former meatpacking warehouses that now sell thousand-dollar cashmere sweaters; the Lenfest, for its part, is a stones throw from that Fairway with the walk-in freezer.",2017-06-01T15:30:34+0000
us,Northside Festival Adds Activism and Politics to the Music,"The Northside Festival has grown from a sprawling, centerless but small affair into a sprawling, slightly more centered and improbably huge event  Brooklyns version of SXSW. From Wednesday, June 7, to Sunday, there will be an innovation series, with speakers from the worlds of new media, entertainment, marketing, activism and politics, including Mayor Bill de Blasio. And as always, there will be music, so much of it that Northside is beginning to resemble the old CMJ festival, which was for many years the most important accounting of musical taste in the city.",2017-06-01T15:34:33+0000
us,"Angels in America, the Opera, in New York","When I first learned that the eminent Hungarian composer Peter Eotvos was adapting Tony Kushners two-part epic, Angels in America, into an opera, it struck me as a foolhardy idea. Those teeming parts, which together last some seven hours, are run through with Mr. Kush-ners arresting dialogue, in which characters dispense impassioned political diatribes and lots of gallows humor. But Mr. Eotvos knew what he was doing  the opera had an acclaimed 2004 premiere in Paris, and its New York premiere, presented by the New York City Opera, begins Saturday, June 10, in the Rose Theater at Lincoln Center.",2017-06-01T15:35:28+0000
us,Alexander Calder at the Whitney: Hypermobility and Shifting Perspectives,"A delightful feature of many Alexander Calder works is that they can move. His dangling mobiles can twirl and shake in air, making their shadows dance  and making viewers aware of their own shifting perspectives. But in the years since Calders death in 1976, the need to preserve and protect his works has often meant keeping them still.",2017-06-01T15:36:07+0000
us,Marvins Room Makes Its Broadway Debut with Janeane Garofalo and Lili Taylor,"Scott McPhersons breakout play, the deathbed comedy Marvins Room, came into the world as the AIDS epidemic raged. He wrote it before he got sick, but he was in the painful throes of the disease when the show made its Off Broadway premiere in 1991 and was just 33 when he died the following year.",2017-06-01T15:37:20+0000
us,Bill Nye: Science Guy: Fighting for the Right to Use Facts,"On Friday, June 9, the 2017 Human Rights Watch Film Festival begins at Lincoln Center and IFC Center, offering worthy documentaries about struggle and oppression. For example, Erik Ljungs The Blood Is at the Doorstep concerns the fallout when a black man is killed by a Milwaukee policeman; Sophia and Georgia Scotts Lost in Lebanon is about a country facing a million arriving refugees.",2017-06-01T15:38:53+0000
us,Driven: 2017 Lincoln Continental,"Lincoln has brought back one of its signature models, the composed Continental, last seen for 2002, and it enters a competitive luxury market.",2017-06-01T15:43:34+0000
us,"Video Review: After 15-Year Break, Lincoln Continental Returns With Style","The Continental name carries gravitas. So much, in fact, that its easy to forget that Lincoln hasnt used the nameplate since 2002. Its like realizing that Team Flakes hasnt been available in the grocery store for years.",2017-06-01T15:43:38+0000
