iso_code,title,description,pubDate
us,An Uphill Fight to Curb the Pull of New York Citys Lobbyists,"In a season rank with the stench of money in politics, youd think that a piece of legislation that would strike a small blow for better government, a wiser use of public funds, would sail through the New York City Council.",2016-07-01T01:11:55+0000
us,Syrians Stranded at Jordans Border Struggled to Survive. Then the Water Stopped.,"AMMAN, Jordan  In the middle of a roadless desert on the edge of Syria and Jordan, thousands of Syrian men, women and children have been living for months in tents made of head scarves and tarp.",2016-07-01T01:13:53+0000
us,"As Top Golfers Drop Out of Rio Games, Tennis Stars Still Seek Gold","WIMBLEDON, England  The list of entries for the tennis event at the Summer Olympics was announced on Thursday, and it was quite a contrast with the announcements that keep landing in our inboxes from the planets top golfers.",2016-07-01T01:16:38+0000
us,New Jersey Legislature Fails to Reach Deal on Gas Tax,"New Jersey lawmakers failed to reach an agreement this week over plans to raise the states famously low gas tax, after Gov. Chris Christie threw his support behind one of two competing proposals.",2016-07-01T01:19:15+0000
us,Recruits Death Leads to Wider Investigation of Abuse in Marines,"TAYLOR, Mich.  Raheel Siddiqui was well on his way to becoming an American success story.",2016-07-01T01:20:33+0000
us,Around Town for July 1-7,"A listing of discussions, film screenings, cultural activities and walking tours in New York City.",2016-07-01T01:24:49+0000
us,Luck Runs Out for a Leader of Brexit Campaign,"LONDON  One day in 2004, Boris Johnson was interrupted on his morning jog by a pack of tabloid reporters massed outside his house in North London. They asked about rumors that Mr. Johnson, then editor of The Spectator magazine and a member of Parliament, had once had an extramarital affair, gotten his lover pregnant and paid for her abortion.",2016-07-01T01:28:03+0000
us,Spare Times for Children Listings for July 1-7,"A select guide to cultural events for children, teenagers and families.",2016-07-01T01:32:10+0000
us,Movie Listings for July 1-7,Read reviews of new releases and search our full database of thousands of films at nytimes.com/reviews/movies.,2016-07-01T01:35:35+0000
us,New Documents Question Timeline in Orlando Nightclub Massacre,"Wounded nightclub patrons, trapped inside a bathroom during a standoff with a heavily armed gunman, pleaded for the police to rescue them, according to newly released sheriffs dispatch logs  with some of them telling 911 operators that they were bleeding to death, or losing their vision and the feeling in their limbs.",2016-07-01T01:38:05+0000
us,"Oh Se-jong, Olympic Speedskater Who Won Relay Gold, Dies at 33","Oh Se-jong, a South Korean speedskater who helped his country win the gold medal in the 5,000-meter relay at the 2006 Winter Olympics in Turin, Italy, died in a motorcycle collision Monday in Seoul. He was 33.",2016-07-01T01:43:37+0000
us,"Anahid Ajemian, Violinist and New-Music Champion, Dies at 92","Anahid Ajemian, a violinist known as an ardent champion of new music, died on June 13 at her home in Manhattan. She was 92.",2016-07-01T01:46:02+0000
us,Backslash Neighbor,FRIDAY PUZZLE  You know a solve is going to be tough when your very first gimme is a misdirection about foreign currency (RIALS). I hope this doesnt mean were going to have a tough solving holiday weekend.,2016-07-01T02:00:06+0000
us,"Wassyl Slipak, Who Left Paris Opera for Ukraine War, Dies at 41","MOSCOW  Wassyl Slipak, a baritone at the Paris Opera who became a folk hero in his native Ukraine for returning home to fight in his countrys war in the east, was killed by sniper fire on Wednesday near the town of Debaltseve. He was 41.",2016-07-01T02:01:17+0000
us,Few Newark Children Found to Have Elevated Lead After School Water Scare,"High levels of lead found in the drinking water of public schools in Newark do not appear to have caused widespread poisoning of children, the results of blood tests released by the school district indicate.",2016-07-01T02:15:27+0000
us,Indictment Links Chipotle Executive to New York Drug Ring,Chipotle Mexican Grill was dealt another blow on Thursday after the executive leading many of its efforts to recover from a food safety scandal was charged with drug possession and accused him of having a connection to a cocaine delivery service in New York.,2016-07-01T02:27:39+0000
us,New York Police Department to Review No Beard Policy,"The Police Department will review its so-called no-beard policy and has reinstated a Muslim officer who was suspended on June 21 for defying the rule, a department official and lawyers for the officer said on Thursday.",2016-07-01T02:41:45+0000
us,U.N. Envoy Says Israeli Settlements Undermine Peace Talks,United Nations  The United Nations envoy charged with persuading the Israelis and Palestinians to resume peace talks said on Thursday that Israels policy of expanding settlements in the West Bank was among the trends that severely undermine hopes for peace.,2016-07-01T02:50:56+0000
us,An Owner of Brooklyns L&B Spumoni Gardens Pizzeria Is Fatally Shot,"An owner of a popular Brooklyn pizzeria was fatally shot outside his home on Thursday night, the police said.",2016-07-01T02:52:02+0000
us,American Men Post Scorching Times at Swimming Trials,"OMAHA  Through the first four days, the United States Olympic trials had not produced the anticipated surge of times that would knock the rest of the world off its feet. In the first 13 events contested, only Katie Ledecky, in the womens 400-meter freestyle, and Lilly King, in the 100 breaststroke, had produced world-best times.",2016-07-01T03:24:14+0000
us,Rookie Provides a Much-Needed Spark for the Struggling Mets,"For at least one night, the savior of the Mets sputtering and lethargic offense was a 23-year-old outfielder from Wyoming standing at second base with a wide-toothed smile. Brandon Nimmo produced the nights best at-bat with the game in the balance, and then his youthful legs scored the winning run.",2016-07-01T03:37:32+0000
us,Home Sales Around the New York Region,"Information on sales in New York, New Jersey and Connecticut.",2016-07-01T03:49:12+0000
us,Trump Campaign Parts Ways With Digital Consultant,"A digital consultant was let go by Donald J. Trumps campaign within a week of being hired, according to two people briefed on the matter.",2016-07-01T03:59:58+0000
us,Drop in Manhattan Home Sales Indicates a Market Cool-Down,"Manhattan apartment prices continued to hover at or near record highs in the second quarter of 2016, but there are signs that the market may finally be turning more favorable for buyers.",2016-07-01T04:01:03+0000
us,A Call for Action on Toxic Chemicals,"Every day, children and adults are exposed to a variety of chemicals found in common household items. Now a growing body of research suggests that many of these chemicals  which are used to make plastic more flexible, fruits and vegetables more abundant and upholstery less flammable  may also pose a threat to the developing brain.",2016-07-01T04:01:51+0000
us,"Royal Troon, a British Open Host, Moves Up Vote on Allowing Female Members",LONDON  Members of Royal Troon Golf Club will vote Friday on whether to end the clubs male-only membership policy.,2016-07-01T04:03:18+0000
us,"Coastal Carolina Wins College World Series, the Schools First N.C.A.A. Title","Coastal Carolina capitalized on two errors on the same play to score four unearned runs in the sixth inning Thursday in Omaha, and the Chanticleers won their first national championship in any sport with a 4-3 victory over Arizona in Game 3 of the College World Series finals.",2016-07-01T04:22:57+0000
us,"Corrections: July 1, 2016",NATIONAL,2016-07-01T04:43:49+0000
us,Whats on TV Friday,"Marcella introduces another addled female detective to the crime genre, courtesy of Hans Rosenfeldt of The Bridge. A new season of The Great British Baking Show spices things up by letting outsiders in. And Rob Thomas of Matchbox Twenty and Charles Kelley of Lady Antebellum cross over.",2016-07-01T05:00:28+0000
us,"The Week in Pictures: July 1, 2016",Photos from The New York Times and photographers from around the world.,2016-07-01T06:06:11+0000
us,"The Week in Pictures: July 1, 2016",Photos from The New York Times and photographers from around the world. ,2016-07-01T07:00:31+0000
us,Mississippi Law Protecting Opponents of Gay Marriage Is Blocked,A federal judge blocked  shortly before it was to take effect  a Mississippi law that would have given special protections to those who opposed same-sex marriage.,2016-07-01T07:02:08+0000
us,Were Better Than That,"More than a century ago, in the first attempts to shape the face of a nation open to people from all nations, the United States banned convicts, prostitutes and Chinese laborers from landing on our shores. Later, idiots were added to the list of forbidden immigrants. Alas, it was too early keep Donald Trump at bay.",2016-07-01T07:21:04+0000
us,The Coming Political Realignment,"Donald Trump has done something politically smart and substantively revolutionary. He is a Republican presidential candidate running against free trade and, effectively, free markets.",2016-07-01T07:21:05+0000
us,Why Guest Workers Are Easily Exploited,"So far this year, employers in the United States have hired some 80,000 foreign guest workers for low-skilled nonagricultural jobs. If a bipartisan group in Congress gets its way, the number could soon rise as high as 264,000.",2016-07-01T07:21:05+0000
us,Is the Trump Campaign Just a Giant Safe Space for the Right?,"Statesboro, Ga.  DEPENDING on whom you ask, political correctness is either an effort to expunge offensive expression from our culture, or its a weapon fashioned by the left to brainwash the next generation. If you believe the right-wing media, the next generations brains have already been sufficiently washed: The internet is flooded with disparaging articles about trigger warnings, microaggressions and safe spaces where, the right charges, frail young liberals seek shelter from unpleasant realities.",2016-07-01T07:21:05+0000
us,A No Buy List for Guns Is a Bad Idea,"AFTER the mass shooting in Orlando, Fla., some legislators are seeking to create a no buy list to block certain people from purchasing guns. Last month the Senate considered (but voted down) measures that would have prevented gun sales to anyone in the federal Terrorist Screening Database, a.k.a. the terrorist watch list. And while a proposal by Senator Susan Collins, Republican of Maine, to deny sales to anyone on the governments no-fly list did not pass last week, it was not voted down either, offering supporters hope.",2016-07-01T07:21:20+0000
us,The Deadly Mix of Guns and Domestic Violence,"Its a good thing Congress passed a law in 1996 barring people convicted of domestic violence from buying or owning guns. Today, despite horrifyingly frequent mass shootings and yearly gun deaths topping 30,000, lawmakers, nearly all of them Republican, stand in lock-step formation against even modest gun-control efforts  like preventing people suspected of terrorist ties from easily buying firearms.",2016-07-01T07:21:20+0000
us,"Taiwan Navy Accidentally Fires Antiship Missile, Killing Fisherman","HONG KONG  A Taiwan Navy vessel accidentally fired an antiship missile during a training exercise Friday morning, killing the captain of a fishing boat and injuring three crew members, officials said.",2016-07-01T07:57:14+0000
us,How Do You Say Welcome to Europe in Maltese? Check an Arabic Dictionary,"When Christians in Malta go to church, they pray to Alla. Their period of Lent is known as Randan, a close linguistic relative of Ramadan, the Muslim holy month.",2016-07-01T09:00:04+0000
us,Outdoor Decor: A Checklist,"Not every outdoor space needs the full designer treatment, but many could benefit from a little help. Amber Freda, a New York landscape designer, suggested a few basic elements to consider.",2016-07-01T09:00:05+0000
us,"A Proper Farewell, Finally, for a Victim of an Anti-Gay Rampage in New York","It is more than about time, 36 years later, to bid a proper farewell to Vernon Kroening.",2016-07-01T09:00:15+0000
us,Loretta Lynch to Accept F.B.I. Recommendations in Clinton Email Inquiry,"WASHINGTON  Attorney General Loretta E. Lynch, conceding that her airport meeting with former President Bill Clinton this week had cast a shadow over the federal investigation of Hillary Clintons personal email account, said Friday that she would accept whatever recommendations career prosecutors and the F.B.I. director made about whether to bring charges in the case.",2016-07-01T09:00:16+0000
us,Unpredictability Is Hallmark of Convention to Crown Donald Trump,"With just over two weeks until the Republican National Convention opens in Cleveland, Donald J. Trumps preparations for what is usually a polished and highly choreographed affair are looking a lot like the Trump campaign itself: chaotic, freewheeling and unpredictable.",2016-07-01T09:00:19+0000
us,How to Furnish Your Terrace or Backyard,"When Joe and Nivia Santagata toured a penthouse condominium with a private terrace on East 33rd Street in late 2011, their imaginations blossomed with visions of a verdant lounge in the sky. It wasnt on the priority list, Mr. Santagata said, but we thought it would be so cool to have a terrace.",2016-07-01T09:00:19+0000
us,A Tumultuous Love Affair Begins Anew,"It took a while but Adrianne Mathiowetz and Janaka Stucky finally managed to find a yes to the question of marriage. Their wedding was held on June 11 in Bridgton, Me.",2016-07-01T09:00:31+0000
us,He Said No. Then She Did. But Proposal No. 3 Was the Charm,"When Adrianne Mathiowetz proposed to Janaka Stucky in September 2011, he balked, so she bolted.",2016-07-01T09:00:37+0000
us,"Child, I Trust You: On Deadline With Bill Cunningham","On Fridays at 10 a.m., we heard his voice before we saw the flash of his bright blue jacket. Bill was hard of hearing and always spoke loudly, very loudly. We had to speak loudly to him, too, always talking directly into his right ear.",2016-07-01T09:05:11+0000
us,1916: The Battle of the Somme,"One of the most murderous battles in history took place along the Somme river in northern France from July to November 1916, pitting hundreds of thousands of Allied troops against their German foes. The British and French gained 12 kilometers, or seven miles, from the Germans, at the cost of more thanone million livestotal. Below are excerpts from reports of the early days of the battle, published in The New York Herald. ",2016-07-01T09:22:12+0000
us,Vetements Brings Its Brand of Disruption to Couture,"To hear Demna Gvasalia, the leader of Vetements, a guerrilla collective cum fashion label, tell it, the inspiration behind his most famous pieces was purely practical.",2016-07-01T09:31:51+0000
us,Ask Well: Is Watermelon Good for You?,Question:,2016-07-01T09:40:59+0000
us,"The Weekly Health Quiz: Cookie Dough, Pubic Hair and Fear of Fireworks",Take the Quiz,2016-07-01T09:45:04+0000
us,"Loretta Lynch, Brexit, Istanbul: Your Friday Briefing",(Want to get this briefing by email? Heres the sign-up.),2016-07-01T09:49:49+0000
us,Morning Agenda: Half of Williams Board Resigns,"HALF OF WILLIAMS BOARD RESIGNS About half the directors at the Williams Companies resigned over disagreements about the future of the pipeline operator, Leslie Picker reports in DealBook.",2016-07-01T09:51:46+0000
us,New York Today: Fasting in the Summer Heat,"Updated, 10:36 a.m.",2016-07-01T09:57:54+0000
us,Jupiter and Its Moons,Spinnable maps of Jupiter and the Galilean moons.,2016-07-01T10:00:18+0000
us,Playing Catch With Strangers,"Im shooting hoops at the playground in the schoolyard around the corner from where I live in Forest Hills, Queens, when I see a young mother pitching a baseball to her son. Hes probably about 8 years old.",2016-07-01T10:01:21+0000
us,Sit-In That Led House to Recess Will Be Hot Topic Upon Its Return,House Republicans and Democrats are gearing up for their return to the Capitol next week  the first time they will be reunited since a Democratic sit-in led to a premature adjournment for a 10-day recess a week ago.,2016-07-01T10:15:03+0000
us,Austrias Far Right Presents the E.U. With a New Test at the Polls,"BERLIN  Austrias highest court threw out the results of the nations presidential election on Friday, giving a far-right, euroskeptic party a second chance to win. The ruling put the European Unions core issues back in the cross hairs of voters only a week after Britains decision to quit.",2016-07-01T10:39:26+0000
us,Sunscreen and Bug Spray: Childrens Summer Skin Care,"Summer is here, and we know were supposed to shield children from the sun. Theres strong evidence that early sun exposure can increase childrens risk of later skin cancer, and thats true also for darker-skinned children who are less likely to burn. Boston and Miami Beach are providing free sunscreen in public places, and now New York is talking about it, too.",2016-07-01T10:45:49+0000
us,"Citing Safety, Bookseller Pulls Out of Hong Kong Pro-Democracy March","HONG KONG  Thousands of demonstrators took to the streets of Hong Kong on Friday in an annual march calling for greater democracy, but one expected leader of the event was missing: an outspoken bookseller, who canceled out of fears for his safety, a legislator said.",2016-07-01T10:51:50+0000
us,"Yuliya Stepanova, Whistle-Blowing Russian Runner, Gets Backing in Olympic Bid",The woman who helped bring about the global ban of Russias track and field team  prompting President Vladimir V. Putin to call her Judas for having betrayed the country  may be the only Russian athlete running in the Summer Olympics next month.,2016-07-01T10:54:27+0000
us,"Summer Reading Contest, Week 3 | What Interested You Most in The Times This Week?",Update | Winners for this week have been announced.,2016-07-01T11:00:20+0000
us,"In The Night Of, John Turturro Picks Up Where James Gandolfini Left Off","When John Turturro was offered a starring role in the HBO limited series The Night Of, he was torn.",2016-07-01T11:00:24+0000
us,Danielle Moss Lee: Dont Give Difficult Employees a Pass,"This interview with Danielle Moss Lee, chief executive of the Y.W.C.A. of the City of New York, was conducted and condensed by Adam Bryant. ",2016-07-01T11:00:24+0000
us,Bill Clintons Meeting With Loretta Lynch Causes Stir in Both Parties,It is well documented that Bill Clinton has a propensity for being social when he sees someone he knows in public. But his decision to walk over to Attorney General Loretta E. Lynch for a chat at the Phoenix airport on Monday spurred a firestorm of Republican criticism.,2016-07-01T11:05:34+0000
us,"The Fake Monks Are Back, Aggressively Begging","Men sporting shaved heads and robes who impersonate Buddhist monks and aggressively panhandle for donations are once again proliferating in New York City and countries around the world, the authorities said.",2016-07-01T11:08:01+0000
us,Hindu Priest in Bangladesh Is Hacked to Death,"DHAKA, Bangladesh  Attackers wielding machetes killed a Hindu priest in Bangladesh on Friday morning, the fourth Hindu to be targeted during the past month in more than three years of similar killings by Islamist militants in this Muslim-majority country.",2016-07-01T11:24:03+0000
us,Brexit Briefing: Battle of the Somme; Tories Step Up as Boris Johnson Exits,"LONDON  Britains political crisis was set aside, at least temporarily, on Friday as leaders made their way to France to attend commemorations for the 100th anniversary of the Battle of the Somme. Still, contenders to replace Prime Minister David Cameron are beginning to firm up the groundwork for their campaigns, with Michael Gove making a speech a day after throwing his hat in the ring.",2016-07-01T11:29:19+0000
us,"Chinese Court Postpones Trial of Activist, Angering Supporters","BEIJING  A Chinese court has postponed the trial on dissent charges of an artist and liberal political activist, frustrating scores of his supporters who had shown up outside a courthouse in western China this week on his behalf, his lawyer said on Friday.",2016-07-01T11:35:59+0000
us,Scenes from the Signature,A look at past productions at Signature Theater.,2016-07-01T11:55:58+0000
us,Amazon Prime Strikes Deal for Most PBS Childrens Shows,"In the increasingly competitive space of childrens television, Amazon Prime reached a deal to become the exclusive premium streaming service for most of PBSs shows for children, the company said on Friday.",2016-07-01T12:00:05+0000
us,James Houghton: The Samurai Spirit of Signature Theater,"There was scant evidence in the empty space of the vital man who had occupied it for the previous four years. It was James Houghtons last day as the artistic director of the Signature Theater Company, which he created 25 years ago, and his office, in a pristine corner of a compound on West 42nd Street designed by the architect Frank Gehry, had been stripped bare.",2016-07-01T12:00:26+0000
us,Brazils Olympic Catastrophe,RIO DE JANEIRO  ITS official: The Olympic Games in Rio are an unnatural disaster.,2016-07-01T12:00:28+0000
us,Chappatte: Trumps Weapons of Mass Destruction,A President Trump considers the options for attacking his foes.,2016-07-01T12:17:04+0000
us,"Mosha, Thai Elephant Wounded by Land Mine, Gets New Prosthetic Limb",BANGKOK  Mosha was 7 months old when she stepped on a land mine near Thailands border with Myanmar and lost a front leg. That was a decade ago.,2016-07-01T12:19:41+0000
us,"Alchemy Amok in Gold and Its Offspring, The Magnetic Monster","Among the first popular films released in Germany following the Nazis consolidation of power, Gold (1934) is a movie of blithe contradictions: A high-tech criticism of industrial technology and a big-budget attack on human greed, it celebrates the genius of contemporary German alchemists while condemning their discovery as dangerous.",2016-07-01T12:28:22+0000
us,"With No Deal on New Jersey Gas Tax, Christie Orders Shutdown of Road Projects","For months, Gov. Chris Christie had said that New Jerseys transportation funding was not in a crisis, even as the state inched closer toward exhausting its principal fund for roads, bridges and mass transit.",2016-07-01T12:28:43+0000
us,How to Get Your Passport in Order,"Heading abroad? Dont let an expired passport or lack of a visa get in the way of your trip. Forgetting about these essentials is a common mistake, even for frequent travelers, according to Jason Miller, the founder of the Accomplished Traveler, a New York City travel consultancy that expedites passports and visas for its clients. People get so caught up in planning what theyre going to do at their destination and often dont think about their passport and visa requirements for the trip until the last minute, he said.",2016-07-01T12:32:16+0000
us,"Now on Sale: Trips to Africa, Thailand and Peru","If youve been saving for a big, exotic trip, you may save some more if one of these fits your plans.",2016-07-01T12:34:35+0000
us,Dyades Puts a Bucolic French Region on the Culinary Map,"When it comes to culinary destinations in France, you might think of Lyon or Provence before the bucolic Charente Limousine region, best known for its cattle population. But Dyades, a restaurant on Domaine des tangs, a secluded 11th-century estate 280 miles southwest of Paris, puts it squarely on the countrys fine-dining map.",2016-07-01T12:35:53+0000
us,Why Your Financial Life Feels Like Whac-A-Mole,"Nobody knows where the mocking animals will emerge next. Then, when they do appear, they are ever elusive. And we are rarely fast enough or strong enough to wallop them all.",2016-07-01T12:41:23+0000
us,"California Today: Airbnb, a Hometown Success (and Villain)",Good morning.,2016-07-01T12:48:10+0000
us,"Battling P.T.S.D., One Mile at a Time",William Alvarez has struggled with depression and post-traumatic stress disorder since losing his legs during the war in Vietnam. His recent interest in hand cycling has helped him cope.,2016-07-01T12:53:32+0000
us,"After Bitter Decades, a Wounded Vietnam Veteran Handcycles Back to Hope","You would be forgiven if, one of these afternoons in Central Park, you failed to notice a cyclist named William Alvarez. Hes easily lost amid the whirl of riders and runners, and of course there is the matter of his considerable velocity, 12.5 miles per hour on average.",2016-07-01T12:57:18+0000
us,What I Love | Tamron Hall,"Tamron Hall, a host of the Today show, an MSNBC news show and Deadline: Crime With Tamron Hall, lives in downtown Manhattan.",2016-07-01T13:00:42+0000
us,The Fully Self-Driving Car Is Still Years Away,"Even as automakers and technology companies have been promoting a euphoric vision of the future in which cars will drive themselves and serious crashes will be rare, their engineers have been engaged in a sobering debate.",2016-07-01T13:00:43+0000
us,"Tamron Hall, of the Today Show, Feathers Her Nest","Early on a recent Wednesday afternoon, Tamron Hall opened the refrigerator in her blond wood kitchen and unapologetically poured herself a glass of cava. Its the end-of-my-workday cocktail, said Ms. Hall, who leaves her downtown apartment in her pajamas at 4 a.m. for Rockefeller Center, where she is a host of the 9 a.m. hour of the Today show, and then shifts gears to anchor MSNBC Live with Tamron Hall from 11 to noon.",2016-07-01T13:00:45+0000
us,Workers Strike at Trump Taj Mahal in Atlantic City,"On the boardwalk in Atlantic City, the holiday weekend began Friday morning with the chanting of disgruntled employees of the Trump Taj Mahal who walked off their jobs at 6 a.m.",2016-07-01T13:07:05+0000
us,Why the European Union Could Break if It Does Not Learn to Bend,Did the European Union break itself?,2016-07-01T13:25:49+0000
us,Orlando Shooting: Finding Acceptance,"The Pulse nightclub shooting in Orlando, Fla., has pushed some victims' families to address the complexities of religion and homosexuality.",2016-07-01T13:53:20+0000
us,Families of Orlando Victims Find Acceptance in Tragedy,"KISSIMMEE, Fla.  Inside the packed visitation room at Funeraria San Juan, the coffins of Luis Daniel Wilson-Len, known as Dani by his friends and family, and his partner, Jean Carlos Mendez Perez, were about a foot apart below the crucifix of Jesus Christ.",2016-07-01T13:56:16+0000
us,Does More Security at Airports Make Us Safer or Just Move the Targets?,"After the attack on Turkeys largest airport, comparing airport security around the world.",2016-07-01T14:01:25+0000
us,A Presidential Collectibles Value? Depends on the President,"BOB CACCHIONE took a bowl of jelly beans with him the first time he went to the White House to meet Ronald Reagan. But before he could deliver his gift, the presidents director of protocol dumped out the jelly beans and left the room. She returned a few minutes later, the bowl now filled with the Jelly Belly brand jelly beans that were President Reagans favorite.",2016-07-01T14:03:12+0000
us,A Farewell to Other Music,"Yoko Ono, 75 Dollar Bill, Yo La Tengo, Sharon Van Etten, Matana Roberts and others performed during Other Musics festivities to mark the store's closing.",2016-07-01T14:06:21+0000
us,"Avedon, Unsigned",Hanging in the foyer of Ruedi and Ann Hofmanns art-filled home in Newburgh is a large black-and-white photograph by Richard Avedon.,2016-07-01T14:16:05+0000
us,"Taking Down Politicians for Decades, and Rising in Indias Government","MUMBAI, India  He does not act the part. At 76, Subramanian Swamy has a youthful demeanor, is frequently cheeky but is almost always composed. Yet he is arguably the most vicious infighter in Indian politics, where he has spent a career of more than 40 years taking down ministers and governments. Lately, he has been on a roll.",2016-07-01T14:16:42+0000
us,How a Quest by Elites Is Driving Brexit and Trump,"What lesson should a card-carrying member of the economic elite take from the success of Donald J. Trump, and British voters decision to leave the European Union?",2016-07-01T14:19:22+0000
us,"New Cars Are Too Expensive for the Typical Family, Study Finds","AS prices for new vehicles continue to rise, the cost of an average new car may be a stretch for typical households.",2016-07-01T14:20:59+0000
us,A History of Fireworks Mayhem on the Fourth of July,The spectacular  and fatal  show began with a flicker.,2016-07-01T14:28:43+0000
us,Daily Report: Tesla Driver Dies in Autopilot Accident,The death of a Florida man who investigators say was killed while driving a Tesla Model S in its autopilot mode is a reminder that self-driving car technology is still very much a work in progress.,2016-07-01T14:29:48+0000
us,"No Charisma, No Glamour: Michael Gove Makes His Case to Lead Britain","LONDON  Michael Gove made his case on Friday to become the next British prime minister, arguing that the new leader should be someone who had backed an exit from the European Union, while vowing to spend less than a third of what his Leave campaign had promised on the National Health Service.",2016-07-01T14:30:26+0000
us,Donald Trump Gives Two Women Prominent Campaign Roles,"Donald J. Trump is adding two women to his team on his presidential efforts for the general election, a shift for a campaign whose upper echelons have been dominated by men.",2016-07-01T14:30:35+0000
us,Its the Rijksmuseums Turn to Host Rembrandt Portraits,"Last year, in an unusual arrangement, the French and Dutch governments jointly bought a pair of Rembrandt portraits for 160 million euros, or about $178 million, from a French businessman, ric de Rothschild. Under the agreement, the Louvre and the Rijksmuseum would share custody of the paintings.",2016-07-01T15:01:54+0000
us,A Beautiful Clapback: On James Blunts Twitter,"Welcome to Social Capital, a series devoted to analyzing the social-media presences of celebrities.",2016-07-01T15:06:42+0000
us,Spicy Cold Noodles Offer an Antidote to Summer Heat,"With temperatures soaring, I give you three little words of comfort: Korean! Cold! Noodles!",2016-07-01T15:07:43+0000
us,Military Is Asked to March to a Less Expensive Tune,"As far back as the Revolutionary War, the United States military has trumpeted its gleaming, brassy bands as a point of pride and a critical soft power weapon in its arsenal. But in an era of budget cuts and troop reductions, Congress is signaling that it may be time for one of the largest employers of musicians in the world to turn the music down.",2016-07-01T15:08:08+0000
us,Recipes for Independence,"Sam Sifton emails readers of Cooking seven days a week to talk about food and suggest recipes. That email also appears here. To receive it in your inbox, register here.",2016-07-01T15:10:04+0000
