iso_code,title,description,pubDate
us,The Americans Who Saved Health Insurance,"Many Americans look back on the heroic political fights of the past  for suffrage, Social Security, civil rights, Medicare  and wonder why todays politics never produce inspiring victories. Well, we just witnessed one.",2017-08-01T07:21:43+0000
us,Oil Companies at Last See Path to Profits After Painful Spell,"ABERDEEN, Scotland  This port city built of granite on the North Sea has taken a battering in recent years. Plunging oil prices hit the petroleum industry, which dominates the economy. Tens of thousands of jobs were slashed. Projects worth billions of dollars were sent back to the drawing board.",2017-08-01T07:54:31+0000
us,"In Puerto Rico, Love Lingers for a Deserted School","Thick tropical vegetation chokes the atrium and garden at the Lola Rodrguez de Ti High School in Carolina, Puerto Rico. Inside, the place is bereft of souls: The walls have holes where scavengers ripped out wiring and pipes, shafts of sunlight slice into the darkness inside classrooms where books, keyboards and pictures are strewn about haphazardly. This decay has been slowly erasing the physical space since the school closed in 2014, another casualty of Puerto Ricos economic collapse.",2017-08-01T08:00:31+0000
us,Dance! Sing! Act! Graduate!,"The New World School of the Arts, a small, rigorous magnet high school in Miami, draws a diverse group of talented actors, musicians, dancers and visual artists. Sit in on a few classes in 360 degrees.",2017-08-01T09:00:03+0000
us,"In the Era of Digital Composition, What Should a Writer Keep?","A friend of mine was driving around one day when he noticed a pile of cardboard boxes in front of the house of one of our teachers, a poet who had been at the university for decades. My friend pulled over and got out and lifted the flaps of one of the boxes. It was full of paper  typescripts of poems, essays, books, scraps of paper, letters. He debated stowing the boxes in his trunk, but in the end he left them.",2017-08-01T09:00:04+0000
us,How to Navigate Art Galleries in Any City,"Whether youre vacationing in a big city or a small town, checking out the local art galleries makes for an enjoyable day out, said Natasha Schlesinger, an art historian who created ArtMuse Discover Galleries, an app that guides users through New York Citys more than 1,000 art galleries. So many places around the world have a gallery scene thats either burgeoning or established, and visiting these galleries is a chance to see some high-quality art and get a pulse on local art trends, she said.",2017-08-01T09:00:06+0000
us,"If SoundCloud Disappears, What Happens to Its Music Culture?","This summer, an engineer named Matthew Healy moved to Berlin to work at SoundCloud, a popular music-streaming service. He started his job on a Monday. On Thursday, a companywide meeting was called. Healy and his new co-workers assumed it was about the acquisition rumors swirling around the company. Instead, Healy learned that he and 172 other employees  roughly 40 percent of the companys staff  were being laid off. The rest of the day is a blur, he wrote in a post about his experience online. I now realize that I was in shock.",2017-08-01T09:00:07+0000
us,"Dear Match Book: Give Me Fictional Family Sagas, the Longer the Better","Dear Match Book,",2017-08-01T09:00:08+0000
us,What Does It Take to Assimilate in America?,"The problem is, my seatmate said, they dont assimilate. We were about 30,000 feet in the air, nearly an hour from our destination, and I was beginning to regret the turn our conversation had taken. It started out as small talk. He told me he owned a butcher shop in Gardena, about 15 miles south of Los Angeles, but was contemplating retirement. I knew the area well, having lived nearby when I was in graduate school, though I hadnt been there in years. Oh, its changed a lot, he told me. We have all those Koreans now. Ordinarily, my instinct would have been to return to the novel I was reading, but this was just two months after the election, and I was still trying to parse for myself what was happening in the country. They have their own schools, he said. They send their kids there on Sundays so they can learn Korean.",2017-08-01T09:00:08+0000
us,Lesson for Trump: Hardball Against Senators Is a Game He Can Lose,WASHINGTON  The recalcitrant senator kept crossing up the inexperienced new president on big-ticket legislation even though they represented the same party.,2017-08-01T09:00:09+0000
us,"In Mrs. Fletcher, Tom Perrotta Satirizes the Sex Lives of Mothers and Sons",MRS. FLETCHER By Tom Perrotta 309 pp. Scribner. $26.,2017-08-01T09:00:17+0000
us,Professor Ginsbergs Notes on the Beats,THE BEST MINDS OF MY GENERATION A Literary History of the Beats By Allen Ginsberg Edited by Bill Morgan 460 pp. Grove Press. $27.,2017-08-01T09:00:19+0000
us,Federal Jail in Brooklyn Faces a String of Sexual Assault Cases,"Even the female inmates who kept to themselves realized something was off. There was the way certain correctional officers took a special interest in which female inmates worked on the overnight cleaning crew. And how some of the women returned from cleaning assignments with their mops and buckets dry, apparently unused.",2017-08-01T09:00:21+0000
us,She Was Convicted of Killing Her Mother. Prosecutors Withheld the Evidence That Would Have Freed Her.,"Noura Jackson called 911 at 5 a.m. on Sunday, June 5, 2005. Please, I need, I need an ambulance, I need an ambulance right now! she cried. Someone broke into my house. My mom  my mom is bleeding. She panted as she waited a few long seconds for the operator to transfer her. Shes not breathing, Noura said, sounding desperate, when an emergency dispatcher came on the line. Shes not breathing. Shes not breathing. Please help me. Theres blood everywhere!",2017-08-01T09:00:23+0000
us,"Where All the Schools a Stage, and the List of Success Stories Is Long","When Bre-Yanna Cameron was in middle school, singing and acting meant one thing to her: escape. Performing was the only time she felt liberated  no bullies, no fights, no peer pressure, no doubts.",2017-08-01T09:00:24+0000
us,The Art of the Taboo Podcast Interview,"One of the great revelations of the rise of podcasting is the formats eagerness to lift the curtain on the journalistic process and mine the method for material. Consider the raw interview, a nonfiction podcast staple that reveals as much about the person asking the questions as the one answering them. The most interesting ones stretch the form beyond the journalists traditional limits. If the classic journalistic chat is objective and emotionally removed, the best podcast hosts leverage their personal investments and creative conversational tactics to tackle even the most taboo topics. Three podcasts  Terrible, Thanks for Asking, Conversations With People Who Hate Me and Where Should We Begin?  reveal new insights into how to talk about sex, death and hate.",2017-08-01T09:00:25+0000
us,Mohonks Farm-to-Table Rebirth,"Can you create a farm-to-table restaurant if you have 100 tables in an 8,750-square-foot main dining room, 80 more tables downstairs, nine in a cozy lounge, 50 outside overlooking an Arcadian lake and, on certain nights, eight in a capacious kitchen?",2017-08-01T09:00:28+0000
us,Debt-Ridden Chinese Giant Now a Shadow of Its Former Size,"WUHAN, China  The Han Show here in central China was supposed to turn the city of Wuhan into a leading tourist destination, with a dazzling spectacle of lights, water jets and acrobats by the former creative director of Cirque du Soleil. But the custom-built 2,000-seat theater is seldom even half full despite deeply discounted tickets.",2017-08-01T09:00:33+0000
us,Game of Thrones Guide: Why Cersei Tries to Raise Her Credit Score,"Watching is The New York Timess TV and film recommendation newsletter and website. If youd like to receive this pop-up Game of Thrones newsletter straight to your inbox, sign up here. Read past newsletters on Episode 1 and Episode 2. ",2017-08-01T09:15:05+0000
us,Late Night Wasnt Ready to Say Goodbye to Anthony Scaramucci,"Welcome to Best of Late Night, a rundown that lets you sleep  and lets us get paid to watch comedy. What do you think of it? What else are you interested in? Let us know: thearts@nytimes.com.",2017-08-01T09:16:00+0000
us,"Anthony Scaramucci, Venezuela, Sam Shepard: Your Tuesday Briefing", (Want to get this briefing by email? Heres the sign-up.),2017-08-01T09:23:18+0000
us,The Daily: The Brief and Tumultuous Tenure of Anthony Scaramucci,Listen and subscribe to our podcast from your mobile device: On iPhone or iPad | On Android via RadioPublic | Via Stitcher,2017-08-01T09:39:28+0000
us,The Secret Life of Pain,"Five years ago, I still lived a double life.",2017-08-01T09:49:33+0000
us,Star Pupils Offer Advice on Making It in the Arts,Three graduates of New World School of the Arts in Miami share advice for students interested in pursuing a dream.,2017-08-01T10:00:26+0000
us,New York Today: Instruments of New York,"Updated, 6:49 a.m.",2017-08-01T10:01:45+0000
us,"Morning Agenda: Post-Scaramucci, White House Turns to Taxes","Anthony Scaramucci, the voluble financier turned colorful communications director, is out of the White House.",2017-08-01T10:07:33+0000
us,"Joining Apple, Amazons China Cloud Service Bows to Censors","SHANGHAI  Days after Apple yanked anti-censorship tools off its app store in China, another major American technology company is moving to implement the countrys tough restrictions on online content.",2017-08-01T11:04:34+0000
us,"1MDB, Malaysian Fund Tied to Scandal, Misses Payment to Abu Dhabi","LONDON  Malaysias scandal-hit sovereign wealth fund has missed a July deadline to make about $629 million in payments as part of a settlement with an Abu Dhabi government fund, a setback to efforts to clean up a yearslong financial mess.",2017-08-01T11:39:58+0000
us,"Summer Reading Contest Winner, Week 5 | On No, Jane Austen Is Not Your Bestie","Thank you to the 900 teenagers who participated in the fifth week of our 10-week Summer Reading Contest, and congratulations to Preanka P., our winner, as well as to our many runners-up and honorable mentions.",2017-08-01T12:00:04+0000
us,"After Health Care Victory, Senate Democrats Seek Compromise on Tax Plan","WASHINGTON  Emboldened by the failure of Republicans to pass health care legislation on their own, Senate Democrats are seizing the opportunity to influence the coming overhaul of the tax code with a call for bipartisanship.",2017-08-01T12:10:01+0000
us,Tunisia Takes a Big Step to Protect Women From Abuse,"TUNIS  Tunisia has long been regarded as a pioneer for womens rights in the Arab world, but the day-to-day life of many Tunisian women is still one of abuse and harassment. So when Parliament passed a measure last week outlawing violence against women, some burst into ululation and passed around bouquets of jasmine.",2017-08-01T12:19:15+0000
us,"In Philippines, Doubts About Police Raid That Killed a Mayor","MANILA  Critics of the Philippine government are raising doubts about a weekend police operation that left 15 people dead, including a mayor accused of drug trafficking by President Rodrigo Duterte, suggesting that the bloodshed was a summary execution disguised as legitimate law enforcement.",2017-08-01T12:51:55+0000
us,California Today: What Would a Very L.A. Olympics Look Like?,Good morning. ,2017-08-01T12:51:59+0000
us,Pentagon and State Department Said to Propose Arming Ukraine,"WASHINGTON  The Pentagon and State Department have proposed to the White House a plan to supply Ukraine with anti-tank missiles and other arms, according to Defense Department officials.",2017-08-01T13:06:35+0000
us,Shahid Khaqan Abbasi: What You Need to Know About Pakistans New Prime Minister,"ISLAMABAD, Pakistan  Shahid Khaqan Abbasi, a politician educated in the United States, was elected prime minister of Pakistan on Tuesday. Parliament held a special election to replace his predecessor and mentor, who was disqualified on corruption charges.",2017-08-01T13:13:24+0000
us,J.K. Rowling Apologizes for Anti-Trump Tweets (but Not to Trump),"LONDON  Parsing what is real and what is not isnt always easy in the age of social media and fake news, as J. K. Rowling, arguably the worlds most popular and beloved fantasy writer, has discovered.",2017-08-01T13:31:36+0000
us,Jailings Raise Fears of Dictatorship in Venezuela,"BOGOT, Colombia  The government agents barged into the homes of two prominent former mayors, hauling them off to jail in the dark. They dragged one of them into the street in his blue pajamas as witnesses screamed that he was being kidnapped.",2017-08-01T13:38:26+0000
us,Switching Your Browser Loyalty,Q. How do I change the browser that opens when I click my desktop shortcut bookmark icons? I want them to open in Google Chrome.,2017-08-01T13:56:03+0000
us,"Islamic State and Climate Change Seen as Worlds Greatest Threats, Poll Says","Climate change is essentially tied with the Islamic State as the most-feared security threat across much of the world  except in the United States, where cyberattacks are considered a greater danger than global warming, according to a Pew Research Center report released on Tuesday.",2017-08-01T14:00:21+0000
us,"The Lowest-Profile State Department in 45 Years, in 2 Charts","A calendar of press briefings since 1991, with comments from 6 Former Spokespeople",2017-08-01T14:24:45+0000
us,Homeland Security to Bypass Environmental Laws in Border Wall Work,WASHINGTON  The Department of Homeland Security said on Tuesday that it would use its authority to exempt the agency from having to comply with environmental and other laws in its efforts to build border walls and access roads in the San Diego area.,2017-08-01T14:26:15+0000
us,When Progressives Embrace Hate,"A mere half-year ago, before collusion and Comey, before Mikas face and Muslim bans and the Mooch, there was a shining moment where millions of Americans flooded the streets in cities across the country to register their rage that an unapologetic misogynist had just been made leader of the free world.",2017-08-01T14:30:56+0000
us,Game of Thrones Deaths: Every Major One So Far,"All men must die on Game of Thrones  and women and children as well. Sometimes beloved characters depart much too soon, and sometimes villains get their just deserts. Here, we look back at notable deaths of Thrones characters  ranked from devastating to delicious  and hear from some of the actors who portrayed them. (Quotes that follow are edited excerpts from phone, email and in-person interviews.)",2017-08-01T14:53:03+0000
us,Sony Sees Results of Restructuring With Strong Earnings,"Sony, the Japanese electronics maker that has been trying for years to ease its reliance on computers, televisions and mobile phones, is finally seeing the results of its restructuring.",2017-08-01T15:08:36+0000
us,Tarell Alvin McCraney on Urban Artists,"Playwright Tarell Alvin McCraney, speaking with actor and writer John Leguizamo at The New York Times's Cities for Tomorrow conference, discussed the importance of artists in inner city communities.",2017-08-01T15:19:28+0000
us,"Trump Will Sign Russia Sanctions Law Very Soon, Pence Says","President Trump will very soon sign a law limiting his ability to lift sanctions against Russia, even though he has concerns about the measure, Vice President Mike Pence said on Tuesday.",2017-08-01T15:24:27+0000
us,Lawsuit Asserts White House Role in Fox News Article on Seth Rich,"The private detective at the center of a Fox News article about the death of a young Democratic aide claims that the White House and a wealthy Trump supporter urged the network to publish the article as part of a scheme to blunt speculation about the presidents ties to Russia, according to a lawsuit filed Tuesday.",2017-08-01T15:26:56+0000
us,Decades of Questions Get Chilling Answer: He Was John Wayne Gacys Victim,"MAYWOOD, Ill.  It was a painful mystery that had simmered just below the surface for about 40 years, and last month, the family of James Byron Haakenson finally got their answer. As had been long feared, the funny, good-natured 16-year-old they called Jimmy had been a victim of John Wayne Gacy, one of the countrys most notorious serial killers.",2017-08-01T15:27:38+0000
us,"Ode to the Buttered Roll, That New York Lifeline",It can be hard to explain the appeal of a buttered roll.,2017-08-01T15:31:17+0000
us,Kenneth Branagh to Direct Tom Hiddleston in Hamlet,"LONDON  Tom Hiddleston will star in a new production of Hamlet, directed by Kenneth Branagh, opening on Sept. 1 and running just three weeks. But dont get out your credit card yet. The production, announced on Tuesday, is a fund-raising venture for the Royal Academy of Dramatic Art, the prestigious theater academy that Mr. Branagh and Mr. Hiddleston (as well as many other household names) both attended.",2017-08-01T15:38:52+0000
us,Former Fox News Executive Said to Be Considered for White House Job,"Bill Shine, a former co-president of Fox News and top lieutenant to the networks founder, Roger Ailes, has spoken with White House officials about taking a position on President Trumps communications team, according to several people briefed on the discussions.",2017-08-01T15:47:19+0000
us,Moderate Drinking Tied to Lower Diabetes Risk,"Moderate consumption of alcohol may be tied to a reduced risk for Type 2 diabetes, a Danish study has found.",2017-08-01T15:50:59+0000
us,Mario Cantone Signs Off as the Mooch,"President Trump on Monday removed Anthony Scaramucci, a wealthy New York financier, from his position as communications director.",2017-08-01T15:52:39+0000
us,Guan Fu Sichuan,"At this seafood palace in Flushing, Queens, the cooking is meant to evoke the aristocratic style of Chinas dynastic era.",2017-08-01T16:01:58+0000
us,A New Kind of Sichuan Restaurant for New York,"Before Id seen my first chile pepper at Guan Fu, it was already clear that it is a new kind of Sichuan restaurant for New York.",2017-08-01T16:02:01+0000
us,Peek at New John Adams Opera in Guggenheims Performance Series,"John Adamss opera Girls of the Golden West will have its premiere this fall in San Francisco, but New Yorkers will be able to hear a preview at the Guggenheim Museum as part of the coming season of its series Works & Process, talks and performances that provide audience insights into the creative process.",2017-08-01T16:13:49+0000
us,Cambodian Leader Orders U.S. Charity Shut Down Over Sex Trade Report,"PHNOM PENH, Cambodia  An American charity that was featured in a recent CNN report on the sex trade in Cambodia was ordered shut down on Tuesday by Prime Minister Hun Sen, who denounced the network and said President Trump was right to criticize it.",2017-08-01T16:21:55+0000
us,How to Go Makeup-Free This Summer,"Summers heat and humidity make a face full of makeup feel oppressive. But how to go without? First, address the dark spots, redness and scars we conceal with foundation. All can be improved in the hands of a good doctor. But remember, dispensing with makeup altogether isnt necessarily realistic. Perhaps you shelve the foundation for a while, but can you really abide going out sans concealer or blush? These in-office and at-home treatments will help you go as bare as you want.",2017-08-01T16:25:57+0000
us,Will Shortz: A Profile of a Lifelong Puzzle Master,"Im a little embarrassed by the state of this room, said Will Shortz, The New York Timess crossword editor, as he waded through a seemingly endless array of puzzle ephemera in his upstairs library. The problem is, I recently lent part of my collection for use at an exhibition. I got everything back, but I havent put it all away yet.",2017-08-01T16:26:45+0000
us,Pakistans Interim Leader Says Hes No Bench Warmer,"ISLAMABAD, Pakistan  The interim prime minister of Pakistan, picked to temporarily replace his corruption-scarred predecessor, said Tuesday that he had no choice but to take the job but that he was no bench warmer.",2017-08-01T16:26:56+0000
us,Ready to Party at Fire Island Pines,"It lies only about 55 miles east of Midtown Manhattan, but the hamlet of Fire Island Pines, on the narrow barrier island that gave the place its name, feels as if its a world away. Many of its roughly 600 houses are modernist, and a wooden boardwalk serves as the main thoroughfare. On a recent weekend at this chic summertime haven populated mainly by gay men  during which the main event was the annual bacchanal called the Pines Party  a few people took a moment to tell us about their beach style.",2017-08-01T16:52:26+0000
us,"Smile to Go, Serving Mediterranean-Style Prepared Food, Opens a Branch in Dumbo","SMILE TO GO Three years after opening the Smile, their NoHo restaurant, in 2009, Matt Kliegman, Carlos Quirarte and the chef Melia Marden added Smile to Go, a tiny spot for prepared food near Chinatown. Now they are establishing a bigger, more impressive version of Smile to Go in the new Empire Stores complex in the Dumbo section of Brooklyn. We felt this was a great neighborhood for what we do, Mr. Kliegman said. There is still lots of room for more food choices here. A large open kitchen with a self-service counter fills about half the space. In the middle of the dining area and against a rustic stone wall, a group of tables seats 20. The menu, featuring Mediterranean-style food prepared by Ms. Marden, changes daily and on a given day may include salads like green kale with plums or roasted rainbow carrots with ginger and sesame, some served from vintage Dansk paella pans. Other choices may be turkey kefta with yogurt sauce, rotisserie chicken and fusilli with vegetables. An array of treats, like chocolate-lavender brownies, chocolate-halvah cookies, cinnamon sticky buns and scones, baked from scratch, will be available. (Opens Monday): 49 Water Street (Old Dock Street), Dumbo, Brooklyn, 917-909-0200, smiletogonyc.com.",2017-08-01T16:55:01+0000
us,Macron Vowed to Be Business Friendly. Now He Faces a Protectionist Uproar.,"PARIS  Two weeks after taking office, President Emmanuel Macron, donning a white hard hat, stood before hundreds of employees at the nations largest shipyard, promising to protect a French jewel from falling into foreign hands.",2017-08-01T17:17:43+0000
us,Review: A New Meistersinger in Bayreuth Stars Wagner,"BAYREUTH, Germany  Is Die Meistersinger von Nrnberg  Wagners only mature comedy, playing this summer at the Bayreuth Festival in a savvy new staging by Barrie Kosky  its composers gentlest piece or his harshest? It is certainly the Wagner opera with the most vexed afterlife.",2017-08-01T17:29:05+0000
us,Jordan Moves to Repeal Marry-Your-Rapist Law,"The Parliament in Jordan voted Tuesday to revoke a law allowing rapists to evade criminal prosecution if they marry their victims, becoming the latest country in the Middle East to move to scrap such laws.",2017-08-01T17:37:12+0000
us,A Tour of Richard Meiers Summer House in the Hamptons,Name Richard Meier,2017-08-01T17:40:27+0000
us,The Best Movies and TV Shows New to Netflix Australia in August,"Welcome to Watching, The New York Timess TV and movie recommendation site.",2017-08-01T17:41:08+0000
us,"Indian Forces Kill a Kashmir Militant Leader, Then Clash With Civilians","NEW DELHI  Indian security forces killed two militants, including a top commander, in a gun battle in the Kashmir Valley on Tuesday morning that also left one civilian dead.",2017-08-01T17:44:17+0000
us,Whats So Hard About Casting Indian Actors in Indian Roles?,"Theres a brief exchange in the new drama Wind River that is brusquely telling. On a reservation in Wyoming, a white man, Cory (Jeremy Renner), tries to console an Arapaho tribal member, Chip (Martin Sensmeier), who has just learned that his sister has been murdered.",2017-08-01T17:50:50+0000
us,"Blistering Heat Wave Threatens Seattle, Where Only a Third Have Air-Conditioning","Much of the country is used to occasional 100-degree days. Seattle, which has had just three in the past 123 years, is not.",2017-08-01T17:56:24+0000
us,The Tax Reform America Needs (and Probably Wont Get),"Canadas tax rate on corporate profits has fallen by more than 14 percentage points since the turn of the century, to just 15 percent this year. In Denmark it has shrunk to 22 percent from 32 percent over the period; Britains has declined to 19 percent, from 30 percent; Irelands to barely 12.5 percent, from 24 percent. Hungarys is even lower.",2017-08-01T18:02:38+0000
us,The Lost Kitchen,"The chef Erin French has built a cult following with her own approach  open, intimate and personal  at her seasonal restaurant in Freedom, Me.",2017-08-01T18:11:47+0000
us,How Erin French Made a Tiny Maine Town a Dining Destination,"FREEDOM, Me.  Right in the middle of dinner service at her restaurant, the Lost Kitchen, the chef Erin French likes to step out and talk to the crowd, as if shes giving a toast at a party.",2017-08-01T18:11:52+0000
