iso_code,title,description,pubDate
us,The Wayward Joy of the Dinner Party,"Of the many rituals that the past several years have upended, the dinner party seems, at first glance, to be the most minor. And yet there are few traditions that have been as profoundly affected. Not just by Covid-19, either  the idea of sitting down with other people, some of them strangers to you, some of whom might have different, even shocking, political opinions, feels like a relic of a lost era.",2022-12-01T10:00:24+0000
us,A Man Fell From a Cruise Ship. And Survived.,The Carnival Valor had been at sea for only a day when calls came over the loudspeaker asking a certain passenger to please report to customer service.,2022-12-01T10:00:28+0000
us,Best TV Shows of 2022,You might like is the mantra of the algorithm era. You watched this thing before; heres an OK-enough new version of it.,2022-12-01T10:00:28+0000
us,Biden Seeks to Resolve Trans-Atlantic Tensions During Macron Visit,"WASHINGTON  President Biden and President Emmanuel Macron of France sought to ease trans-Atlantic tensions over Mr. Bidens domestic manufacturing agenda on Thursday, with both leaders emerging from an official state visit promising to work together on economic policies that have rankled European officials.",2022-12-01T10:00:28+0000
us,Widespread Racial Disparities in Discipline Found at N.Y. Prisons,"ALBANY, N.Y.  A new report from the inspector generals office has documented significant racial and ethnic disparities in discipline across New York State prisons, finding that over a six-year period, Black inmates were 22 percent more likely to be disciplined than white ones.",2022-12-01T10:00:30+0000
us,How Valentinos Creative Director Throws a Paris After-Party,"I always feel empty after a show, like when you finish a book that you love. Its something thats been with you for months, and then you deliver it and its not personal anymore  its for everyone.",2022-12-01T10:00:32+0000
us,"In London, a Dinner Party With Mrs. Doubtfire and Marilyn Monroe","Growing up in the 90s with a broken family in Brighton, England, I would watch Mrs. Doubtfire (1993) religiously: All I wanted to do as a kid was dress up as an old woman. Twenty-eight years after the film came out, I paid homage to Robin Williamss character by transforming into her to attend Balenciagas fall 22 show in Paris. As a drag queen and makeup artist, Ive probably done 200 different faces without prosthetics. Now Im evolving into more movie-quality impersonations: Ive done Dolly Parton and Barbra Streisand, and I just paid homage to [the socialite] Jocelyn Wildenstein. I apply the pieces myself, doing everything reversed in the mirror, a bit like origami.",2022-12-01T10:00:32+0000
us,Best Classical Music Performances of 2022,,2022-12-01T10:00:35+0000
us,Who Is the Coolest Person in Los Angeles?,"LOS ANGELES  In 2014, Alex Erdmann, known as 2Tone, and Chris Printup, known as Spanto, decided they wanted to host a party. Something dressy but raucous, something for their friends.",2022-12-01T10:00:37+0000
us,Some Give Money. Others Donate Something More Valuable.,This article is part of a series recounting the stories of people who received help from nonprofit organizations supported by The New York Times Neediest Cases Fund.,2022-12-01T10:00:37+0000
us,The Cast and Crew of Women Talking Reunite Over Mushroom Risotto,"Claire Foy: We formed a really strong bond [working on the movie Women Talking, out this month]. It felt like so little time had passed since the shoot [in summer 2021], and the film went down really well [at its New York Film Festival premiere in October], so it was a wonderful, cyclical thing to enjoy it together.",2022-12-01T10:00:38+0000
us,"A Pizza Party on a Broadway Stage, With the Cast of The Piano Lesson","LaTanya Richardson Jackson: This is a big family affair. John David [Washington] Ive known since he was born. Danielle [Brooks] I came to know several years ago when she did The Color Purple [2015 revival] on Broadway. I knew everybody when I cast them [in August Wilsons The Piano Lesson, now on Broadway], except April [Matthis] and Trai [Byers]. I could tell there were days when [the actors] wanted to choke me, but because it was me, they knew they couldnt.",2022-12-01T10:00:40+0000
us,"With This Weed, I Thee Wed","While some brides may mark the beginning of their nuptials with a glass of champagne, Tricia Cleppe-Fortier opted for a refreshment of another variety.",2022-12-01T10:00:40+0000
us,A Tokyo Dinner Party With Fried Chicken and Drag Queens,"Even though I work in fashion, Im not that interested in cool things, and I dont have many friends in the industry  not even other designers. When I host a party, its usually a casual affair, not exactly Instagrammable. This was no exception.",2022-12-01T10:00:41+0000
us,A New Orleans Dinner Party With Home-Cooked Soul Food and Clean Plates,"We have dinners like this at my house every holiday. Birthdays, too, but those have way more people. There was so much going on that night and a lot of laughter, but it was hard for me to listen in because I was going back and forth to the kitchen, serving everybody.",2022-12-01T10:00:42+0000
us,An Intimate Dinner Party in Harlem,"Naima Green: Im recovering from surgery, so when [Sable and I were] planning this dinner party, we really thought about the people we could be at ease with  folks I wouldnt feel guilty sitting down around. These are homies weve known for eight to 10 years, but this was the first time the six of us were in the same intimate space.",2022-12-01T10:00:42+0000
us,"In Nigeria, a Laid-Back Dinner Party With Chimamanda Ngozi Adichie","Its tradition in Igbo culture to present your guests with an anyara, also known as a garden egg. Its a small vegetable, similar to an eggplant, that you usually eat with spicy peanut butter before anything else  people say its a blessing. I love to celebrate these old traditions, so I presented each person with an anyara, which was my way of saying welcome.",2022-12-01T10:00:43+0000
us,8 Books Coming in December,"These selections, by an acclaimed South Korean writer, are scatological, surreal and flat-out creepy. In the title story, a rabbit-shaped lamp unleashes a tragedy for anyone who touches it; in another, a pregnant woman is told she must find a father for her unborn baby or face terrible consequences.",2022-12-01T10:00:43+0000
us,How the Collapse of Sam Bankman-Frieds Crypto Empire Has Disrupted A.I.,"SAN FRANCISCO  In April, a San Francisco artificial intelligence lab called Anthropic raised $580 million for research involving A.I. safety.",2022-12-01T10:00:43+0000
us,A Buffet-Style Los Angeles Dinner Party for Artists and Creatives,"I used to give a lot more parties. The older you get, the more you realize that everyone is busy; two years go by with just text messaging. This dinner was the opportunity to actually connect with people outside of formal art world events. I wanted to create a moment to hang out  something we havent been able to do since early 2020. My daughters friends were there, too, so it was a good generational mix.",2022-12-01T10:00:43+0000
us,A Surreal Los Angeles Dinner Party Inspired by Salvador Dal,"Salvador Dals Les Dners de Gala (1973) is one of the most interesting cookbooks I own. Ive always wanted to do something based on it. For the dinner, I was picturing the Rothschild Ball [Guy and Marie Hlne de Rothschilds 1972 Surrealist gala at the Chteau de Ferrires near Paris] meets [the 1999 Stanley Kubrick film] Eyes Wide Shut: a long table, lit by candlelight, with everyone dressed up and very soft music. I imagined all the courses on the table, similar to how they are presented in the [1989 Peter Greenaway] movie The Cook, the Thief, His Wife & Her Lover.",2022-12-01T10:00:44+0000
us,"In Mexico, a Chef Continues a Pandemic-Era Dinner Party Tradition","The party was held at Tenango, a 17th-century hacienda two hours south of Mexico City. It was a sugar factory until the Mexican Revolution in 1910 and somehow ended up in my family.",2022-12-01T10:00:44+0000
us,California Panel Sizes Up Reparations for Black Citizens,"To hear more audio stories from publications like The New York Times, download Audm for iPhone or Android.",2022-12-01T10:00:45+0000
us,"In South Korea, a Mountainside Barbecue Feast","I moved from Seoul to New York earlier this year and now split my time between the two cities. After a few months of [my] being in the United States, it felt important for the team to get together and reconnect.",2022-12-01T10:00:45+0000
us,An Agonizing Wait for a Migrant Workers Final Journey Home,"When the body arrived, weeks after the laborers death in a faraway country, it was almost 9 p.m. and the village was dark.",2022-12-01T10:00:50+0000
us,"12 Dinner Parties Around the World, From Tokyo to Paris","T dropped in on a dozen gatherings hosted by artists, designers and performers, including a conclave of celebrity look-alikes and a pizza party on a Broadway stage.",2022-12-01T10:16:59+0000
us,"After Xis Coronation, a Roar of Discontent Against His Hard-Line Politics","To hear more audio stories from publications like The New York Times, download Audm for iPhone or Android.",2022-12-01T10:51:39+0000
us,A Landmark Jan. 6 Verdict,"In a landmark verdict, a jury convicted Stewart Rhodes, leader of the Oath Keepers, a right-wing militia, of sedition for his role in the Jan. 6 assault on the U.S. Capitol.",2022-12-01T11:00:14+0000
us,The Atlantic Divide,"Economic policymakers around the world are raising interest rates to try to tame the rising cost of living. Jerome Powell, the Federal Reserve chair, reiterated his commitment to that policy in a speech yesterday. He warned against giving up on inflation prematurely and promised to stay the course until the job is done.",2022-12-01T11:45:13+0000
us,"Sr. Review: The Downeys, Father and Son, Compare Notes","In the films he directed in the late 1960s, Robert Downey Sr. credited himself as A Prince. It was a private joke typical of the antic artist. As he told Johnny Carson (he was one of a very few underground filmmakers to get booked on The Tonight Show), Im too young to be a king.",2022-12-01T12:00:06+0000
us,Hunt Review: Spy vs. Spy vs. Subplots,"Hunt, the feature directorial debut of the South Korean actor Lee Jung-jae (a star of Squid Game), is a tangled espionage thriller that recalls the suspenseful works of the British novelist John le Carr.",2022-12-01T12:00:06+0000
us,More of Your Paycheck Is Going to Pay Rent. Which Cities Are Keeping Pace?,"With skyrocketing rents, landlords arent just taking more of your cash  theyre spending more of your time.",2022-12-01T13:00:06+0000
us,What Remains Review: Murder Thriller Without the Thrills,"Its hard to not watch Anne Heche, who died earlier this year at 53, with a sense of wistfulness in What Remains, knowing the role is one of her final ones. The feeling is particularly enhanced by the sense that the actress is both the lone bright spot and somehow the most underutilized presence in a film that struggles to know what it wants to be.",2022-12-01T13:13:32+0000
us,The Feds Preferred Inflation Gauge Slowed in October,"Inflation showed welcome signs of slowing in October, but it remained uncomfortably rapid even as a spate of economic data underscored that a return to normal price increases could take time.",2022-12-01T13:36:20+0000
us,Congress Moved to Avert a Rail Strike. Heres How and Why.,Update: President Biden signed the bill into law on Friday.,2022-12-01T13:52:17+0000
us,Tantura Review: Unearthing the Past,"The documentary Tantura has already reignited a controversy in Israel. More than 20 years ago, an Israeli graduate student named Teddy Katz submitted a thesis that examined events in the Palestinian village of Tantura in 1948. Drawing on dozens of interviews, he presented evidence suggesting that the Israeli Army had killed scores of Palestinians after capturing the village. In this version of history, Israel wasnt fighting a war; it was committing a massacre.",2022-12-01T13:53:17+0000
us,Homes for Sale in Brooklyn and Manhattan,"A one-bedroom, one-bath, 766-square-foot apartment with a combined living and dining room that has a painted brick wall, a kitchen with quartz counters and stainless steel appliances, a home office with a built-in desk currently serving as a nursery, a primary bedroom with a door to a fire escape thats functioning as a balcony, and a washer and dryer, on the second floor of a four-story non-doorman walk-up building near Knickerbocker Avenue. Sarah Riegle, Compass, 917-371-6595; compass.com",2022-12-01T14:00:09+0000
us,Homes for Sale in New York and Connecticut,"A four-bedroom, three-and-a-half-bath, 2,450-square-foot, three-story house built in 1930, with a slate roof; a front stone patio; a sunken living room with wood ceiling beams and a wood-burning fireplace; a dining room; a family room with skylights and a gas fireplace; basement laundry and storage; a stone patio, and a one-car garage, on 0.19 acres. Lisa Heaney, Daniel Gale Sothebys International Realty, 516-376-3470; danielgale.com",2022-12-01T14:00:09+0000
us,"California Has Brilliant Fall Colors, Too","SANTA MARIA  Driving from Los Angeles to the Central Coast over the weekend, I spotted the most Californian of autumnal scenes: vineyards showing off their fall colors.",2022-12-01T14:00:10+0000
us,"Violent Night Review: Yucks, Not Yule",There is truth in advertising: Violent Night is set on Christmas and its gore-in-Santas-beard brutal.,2022-12-01T14:03:48+0000
us,"Consumers Kept Up Their Spending in October, Even as Prices Rose","Americans continued spending in October, with personal consumption expenditures picking up even after adjusting for inflation, new data released Thursday showed.",2022-12-01T14:05:06+0000
us,U.S. and Ukrainian Embassies Targeted by Letter Bombs in Spain,"MADRID  Officials in Spain have increased security measures at consulates and public administrative buildings in the country after at least six letter bombs were mailed to several offices, including those of Prime Minister Pedro Snchez and the American and Ukrainian Embassies.",2022-12-01T14:06:43+0000
us,Trump Company Trial Nears End as Lawyers Dissect Words of Key Witness,[The jury has reached a verdict in the trial of the Trump Organization. Follow for the latest.],2022-12-01T14:20:36+0000
us,Spoiler Alert Review: Perfect Strangers Form Family Ties,"The awkward weepie Spoiler Alert charts the rocky romance of the Manhattanites Michael (Jim Parsons) and Kit (Ben Aldridge) from meet-cute to cancer. Its director, Michael Showalter (of the coma comedy The Big Sick), is becoming a medical specialist. Jean-Luc Godard needed a girl and a gun; Showalter prefers a couple, their in-laws and a hospital bed.",2022-12-01T14:26:45+0000
us,"A Royal Visit, at a Careful Distance","BOSTON  In its spirit, the arrival of Prince William and Catherine, Princess of Wales, to Boston on Tuesday landed somewhere between Kabuki and comic operetta.",2022-12-01T14:29:47+0000
us,2nd Chance Review: Just Shoot Me,"In 2nd Chance the director, Ramin Bahrani, introduces Richard Davis as the only man to have shot himself 192 times. The number is impressive and also excessive, which is one way of describing Davis, the jolly inventor of a modern bulletproof vest and a born salesman. Shooting himself repeatedly on tape, he wanted to demonstrate the effectiveness of his vests, but what he was also doing was building a gonzo reputation too catchy to ignore or resist.",2022-12-01T14:29:51+0000
us,Everything We Learned From the Sam Bankman-Fried Interview,"The New York Timess DealBook newsletter held its annual conference in New York on Wednesday, capped by a dramatic interview with Sam Bankman-Fried, the fallen crypto mogul.",2022-12-01T14:32:36+0000
us,"Boy, 14, Is Fatally Shot in the Bronx","A 14-year-old boy was fatally shot outside an apartment building in the Fordham Heights section of the Bronx on Wednesday night, the police said.",2022-12-01T14:58:05+0000
us,Balancing Hope and Despair in Turbulent Times,"This personal reflection is part of a series called Turning Points, in which writers explore what critical moments from this year might mean for the year ahead. You can read more by visiting the Turning Points series page.",2022-12-01T15:00:07+0000
us,Were Out of Movie Stars. Whose Fault Is That?,"Obviously, two of the years biggest movies are just the second installments of franchises that could go on long after were gone. One of them is actually calling itself Wakanda Forever. But Im watching us devour both it and Top Gun: Maverick and see a referendum on a more pressing matter: stars and the movies disuse for them.",2022-12-01T15:00:11+0000
us,"After Mass Protests, China Appears to Back Away From Harsh Covid Rules","In the southern Chinese city of Guangzhou, residents returned to work on Thursday for the first time in weeks after Covid-19 lockdowns were lifted. In Chongqing, in the southwest, some residents were no longer required to take regular Covid tests. And in Beijing, a senior health official played down the severity of current Omicron variants, a rare move for the government.",2022-12-01T15:02:40+0000
us,Gannett Starts Another Round of Staff Cuts,"Gannett, the largest newspaper chain in the United States, began another round of layoffs Thursday, joining a host of other media companies cutting jobs in recent weeks.",2022-12-01T15:05:00+0000
us,Whats in Our Queue? Apples and More,I'm a senior staff editor on the Culture desk. Here are five things I've been entertaining myself with.,2022-12-01T15:06:41+0000
us,Referee Stphanie Frappart Leads First All-Woman Team at World Cup,"Some 92 years after the first World Cup game was held in Uruguay, Stphanie Frappart became the first woman to be the lead referee during a mens match at the tournament. Frappart, a French referee, led a refereeing crew of all women during a decisive group stage game between Costa Rica and Germany on Thursday, which Germany won, 4-2.",2022-12-01T15:41:08+0000
us,Scrooge: A Christmas Carol Review: Slightly Off Key,"In a season of movies that singe the rich  we see you The Menu and Glass Onion: A Knives Out Mystery  the animated musical Scrooge: A Christmas Carol spares one of literatures more infamous capitalists, Mr. Ebenezer Scrooge (voiced by Luke Evans). Perhaps spares is not the right word for what Jacob Marleys partner in predatory lending endures in the director Stephen Donnellys vivid if hardly warranted adaptation of Charles Dickenss 1843 novella.",2022-12-01T15:46:58+0000
us,Here are the key events in the investigation into the Trump family business.,[The jury has reached a verdict in the trial of the Trump Organization. Follow for the latest.],2022-12-01T15:54:38+0000
us,Identities of Thousands of Migrants Seeking Asylum in U.S. Posted in Error,"Immigration and Customs Enforcement mistakenly released the names and other identifying details of 6,252 migrants seeking protection in the United States this week, the agency said Wednesday. The error raised fears for their safety among advocates for asylum seekers.",2022-12-01T15:54:40+0000
us,A Penguin-Like Shape May Have Helped This Dinosaur Dive,"Birds, the only group of dinosaurs still alive today, have evolved to make themselves at home in just about everywhere, from digging underground burrows to soaring above the oceans for thousands of miles without stopping. And then there are penguins, which plunge a quarter-mile deep into icy waters in search of food.",2022-12-01T16:00:09+0000
us,"Whats in New Yorks Illicit Cannabis: Germs, Toxins and Metals","Some cannabis products sold at unlicensed storefronts in New York are not only illegal, but also contaminated with harmful bacteria, heavy metals and toxic pesticides, according to an industry report released on Wednesday.",2022-12-01T16:00:16+0000
us,"Not Shaken, Not Stirred, These Cocktails Are Thrown","When James Bond famously ordered his martini shaken and not stirred, he was only telling two-thirds of the story. Because those arent the only bartending techniques available. There is also throwing, in which a drink repeatedly cascades through the air from one vessel to another.",2022-12-01T16:23:15+0000
us,Whats Going On in This Graph? | Russian Trade,"Many countries vowed to sever economic ties with Russia after it invaded Ukraine on Feb. 24, 2022. They implemented economic sanctions with the goal of imposing severe consequences on Russia for its actions and thwarting Russian abilities to continue the aggression. But as one of the worlds most important producers of oil, gas and raw materials, Russia has longstanding and lucrative trade partnerships which has made severing all ties difficult. ",2022-12-01T16:30:03+0000
