iso_code,title,description,pubDate
us,MacGregor Unit Bid Is Canceled,"MacGregor Sporting Goods Inc. said it had been notified that Oppenheimer-Palmieri Fund L.P. would not complete the acquisiiton of the assets of MacGregor's Riddell Inc. football equipment unit and the capital stock of its Equilink Licensing Corporation, a licensor of the MacGregor trademark. The fund said it had been unable to obtain satisfactory financing for the transaction, which was to have been completed by Jan. 31.",1988-01-01T05:00:00+0000
us,Company Abandons Proposal on Burning Toxic Wastes at Sea,"The nation's biggest waste disposal company said today that it had abandoned plans to burn toxic wastes on ships off the United States coast, effectively ending the prospect of such waste disposal for the foreseeable future.",1988-01-01T05:00:00+0000
us,"300,000 Celebrators Jam Times Square","Despite threats of snow and sleet, more than 300,000 New Years revelers jammed Times Square last night to watch the traditional lowering of the ball on 1987.",1988-01-01T05:00:00+0000
us,SHARP OZONE DROP FOUND WORLDWIDE IN 8-YEAR PERIOD,"The atmosphere's protective shield of ozone ebbed rapidly from 1979 through 1986, not just over Antarctica, where the depletion has been sharpest, but over nearly the whole globe, researchers said yesterday.",1988-01-01T05:00:00+0000
us,Title to Santos,"When Jose Santos won his third race of the day aboard Jane's Dilemma yesterday in the $90,150 Display Handicap, Aqueduct's year-end feature, he earned a spot in the national money winner's circle for 1987.",1988-01-01T05:00:00+0000
us,KEY RATES,,1988-01-01T05:00:00+0000
us,"Patricia E. Roberts, Landscape Designer, 77","Patricia Easterbrook Roberts, a landscape designer and author, died of cancer Sunday at Danbury (Conn.) Hospital. She was 77 years old and lived in Southbury, Conn.",1988-01-01T05:00:00+0000
us,'Pinafore' Performances,"The New York Gilbert and Sullivan Players will present ''H.M.S. Pinafore'' tonight at 8, tomorrow at 3 and 8 P.M. and Sunday at 3 P.M. at Symphony Space, Broadway at 95th Street. Tickets are $15 to $25, with a $5 discount for children and the elderly. Information: 864-5400.",1988-01-01T05:00:00+0000
us,A Brokerage Sues Drexel,"A lawyer for a Santa Monica, Calif., brokerage firm said today that his client had filed suit against Drexel Burnham Lambert Inc. and its ''junk bond'' expert, Michael Milken, seeking $200 million in damages and contending that 10,000 transactions had been mishandled since 1980.",1988-01-01T05:00:00+0000
us,CALNY INC reports earnings for 12wks to Nov 3,"b-After losses from discontinued operations of $105,595 and $393,707 for the quarter and 9 months, respectively. The company said the results of operations reported for the last year's periods include losses from the company's La Petite Boulangerie bakery operations.",1988-01-01T05:00:00+0000
us,Alexis Smith,"The Brooklyn Museum 200 Eastern Parkway Through Jan. 11 Alexis Smith is a California artist who emerged in the mid-1970's as part of the narrative or story-art phenomenon, a more talkative, less hermetic branch of Conceptual art. Ms. Smith's metier is a collage-like installation that, using film stills, bits of printed matter, small found objects and quotations from fiction, tells tales in visual terms. In Ms. Smith's latest effort, a mural titled ''Same Old Paradise'' executed specifically for the enormous wall in the lobby of the Brooklyn Museum, she moves to the big scale of the movie screen and highway billboard.",1988-01-01T05:00:00+0000
us,A Neikrug Premiere,"The violinist Shlomo Mintz will be guest soloist with the Cleveland Orchestra in the New York premiere of a violin concerto by Marc Neikrug, Jan. 26 at 8 P.M. in Carnegie Hall. The piece was commissioned for Mr. Mintz by the Houston Symphony, with which he first played it in 1984. The Cleveland Orchestra will be conducted by Christoph von Dohnanyi. Also on the program are Mahler's Symphony No. 5. Tickets range from $15 to $30. Information: 247-7800.",1988-01-01T05:00:00+0000
us,"Philip Weinberg, Ex-G.O.P. Aide","Philip H. Weinberg, a lawyer who served as appointments secretary to two governors of New York, died of leukemia Wednesday at Memorial Sloan-Kettering Cancer Center in Manhattan. He was 58 years old and lived in Manhattan.",1988-01-01T05:00:00+0000
us,WEEKENDER GUIDE,Friday,1988-01-01T05:00:00+0000
us,USX Expects Charge Tied to Oil Price Drop,The USX Corporation said today that it expects to take a charge against fourth-quarter earnings to reflect the decline in value of oil inventories at its Marathon Oil Company subsidiary.,1988-01-01T05:00:00+0000
us,Stymied Conrail Officer Resigns,"Stuart M. Reed, Conrail's president and chief operating officer since 1979, resigned yesterday after being passed over as designated successor to the chief executive. The top job is expected to become vacant at the end of 1988 when L. Stanley Crane retires.",1988-01-01T05:00:00+0000
us,A NEW OPERATION FOR BETTY FORD,"Betty Ford was reported doing well today after unexpected surgery to repair sutures from a heart operation last month, and she was expected to remain hospitalized for about two more days.",1988-01-01T05:00:00+0000
us,Sounds Around Town,"Kindred on Saxophone Bob Kindred Quartet, at Red Blazer Too, 349 West 46th Street (262-3112). The spirit of the great tenor-saxophonist Ben Webster is kept alive in the playing of Bob Kindred, who frequently shows his deep admiration for Webster not by copying him but by building on the emotion and intelligence that Webster brought to his performances. Soul and swing are two dominant elements in Mr. Kindred's work, but there is also a strong overlay of simple basic fun. He has been playing on Sunday afternoons at the Red Blazer Too since last fall, using a small interchangeable company of associates. This Sunday, when the group plays from 1 to 5 P.M., Al Harewood will be the drummer, Ted Rosenthal will be the pianist, and John Goldsby will be on bass. There is no cover charge and no minimum. Brunches range from $9.95 to $13.95. Braff, Moore and Alden",1988-01-01T05:00:00+0000
us,COMPANY BRIEFS,"* Alexander & Alexander Services Inc., an insurance brokerage, completed sales of its two major underwriting units, Sphere Drake Insurance Group P.L.C. and Shand Morahan & Co., to separate investor groups. Terms were not disclosed.",1988-01-01T05:00:00+0000
us,Bonds End Year on Familiar Note,"Treasury note and bond prices fell as much as a point yesterday, as the dollar's decline to new lows cast a pall over the credit markets.",1988-01-01T05:00:00+0000
us,Over Somebody's Head,"THEY were assistant coaches together a long time ago, taking vacations at the Galveston coast, talking football, relaxing and playing with the children. Mostly talking football.",1988-01-01T05:00:00+0000
us,Gifts and Good Wishes Offered for the Neediest,"With the steadily increasing flow of gifts and good wishes, The New York Times Neediest Cases Fund looks forward to a bright new year.",1988-01-01T05:00:00+0000
us,"Rescue the Future, at Birth","''Social dynamite'' is one way to define poor children who lack education and sound parental supervision. ''Overwhelmed'' is a way to define poor mothers who lack education and self-esteem. How to help the children and the mothers is a question that can overwhelm, too - so much that it may induce paralysis even among the most well meaning.",1988-01-01T05:00:00+0000
us,Manila Fights Rebels With Roundups,"Jump-off, as the major called it, was at 5 A.M., and the heavily armed policemen in their fatigue uniforms clattered from a dozen jeeps and fanned out through the narrow alleyways of the sleeping slum.",1988-01-01T05:00:00+0000
us,Indoor Lacrosse Starting Up,"They are being paid $150 a game, but they say that, for the pleasure of competition, they would play for nothing. There are 25 of them, mostly Long Islanders who learned to love the game at Sewanhaka High or Levittown or Manhasset.",1988-01-01T05:00:00+0000
us,Vietnam Children of Americans Reach Thailand on Way to U.S.,Sixty-five children and young adults fathered by Americans during the Vietnam War arrived here today with 91 relatives on their way to the United States under a resettlement program stalled for nearly two years.,1988-01-01T05:00:00+0000
us,Fines for 70 Players,"Danny White and Daryle Smith of the Dallas Cowboys and Dexter Manley and Neal Olkewicz of the Washington Redskins were among 70 players from the two teams fined a total of about $30,000 by the National Football League for their part in a brawl late in their game Dec. 13. The melee started with the four players, but 30 to 35 players from each team ran onto the field and each was fined at least $400 for joining the fight.",1988-01-01T05:00:00+0000
us,Closings Today,Stock and commodity markets will be closed today in observance of New Year's Day.,1988-01-01T05:00:00+0000
us,Mugabe Now President of a One-Party Zimbabwe,"Robert Mugabe was inaugurated today as Zimbabwe's first Executive President, marking the country's movement away from a parliamentary democracy toward a one-party state.",1988-01-01T05:00:00+0000
us,Rainier Sells Unit,"Rainier National Bank, whose $1.2 billion acquisition by the Security Pacific Corporation became final three months ago, said it had agreed to sell its leasing operation to a unit of the First City Trust Company of Vancouver, British Columbia. Terms were not disclosed. The operation has assets of $160 million and in the first nine months of 1987 earned $2.2 million. Sale of Rainier Leasing Inc. is part of the Seattle-based bank's disposal of operations that have become redundant because of the combination of Rainier and Security Pacific businesses.",1988-01-01T05:00:00+0000
us,Vito Acconci's Art of Opposition and Provocation,"VITO ACCONCI may be avant-garde in a rather old-fashioned sense. He has always made art that is an affront to conventional behavior (esthetic or otherwise), that is not too viable in the commercial sense and that is often all the more off-putting for the way it implicates the viewer in its machinations. An air of provocation, of confrontation, permeates much of the work in the 20-year survey of Mr. Acconci's career now on view at the Neuberger Museum in Purchase, N.Y.; it is often a strength and sometimes a weakness.",1988-01-01T05:00:00+0000
us,On the Island of Cyprus There Are No Borders,To the Editor:,1988-01-01T05:00:00+0000
us,Missing Woman Is Found Dead In Field on L.I.,"The body of a 22-year-old woman who disappeared the night of Dec. 24 after leaving her home to take a walk was found last night in a bleak, weed-strewn field here.",1988-01-01T05:00:00+0000
us,Sheriff Reconstructs the Murders of 16,"The man suspected of one of America's worst mass murders probably began slaughtering 16 people by stealthily strangling his sleeping children on Christmas Eve, according to the sheriff investigating the slayings.",1988-01-01T05:00:00+0000
us,EXECUTIVE CHANGES,"* Circle K Corp., Phoenix, an operator of convenience stores, appointed Larry J. Zine executive vice president of finance and chief financial officer. He replaces Bill J. Farmer, who resigned to pursue other interests.",1988-01-01T05:00:00+0000
us,Holly Sugar Bid Increased,"The Holly Sugar Company, which agreed to be acquired by the Imperial Sugar Company on Christmas Eve, said today that Imperial had increased the cash portion of its offer from $105 a share to $108.",1988-01-01T05:00:00+0000
us,Political Maneuvering Intensifies In Search for Schools Chancellor,"The political maneuvering surrounding the search for a New York City schools chancellor intensified yesterday, with both City Hall and the president of the Board of Education believing they had switched one pivotal vote in favor of their candidate.",1988-01-01T05:00:00+0000
us,Free Trade by Phone,"For the signing of their historic free trade agreement tomorrow, President Reagan and Prime Minister Brian Mulroney of Canada are planning a little telephone conversation around 4 P.M. and separate ''photo opportunities.''",1988-01-01T05:00:00+0000
us,Harlem Priest Voices Strong Convictions,The Harlem priest embroiled in a public dispute with Mayor Koch over remarks about racism has compiled a record of provocative commentary on a range of political and social issues since his ordination almost 30 years ago.,1988-01-01T05:00:00+0000
us,Buckeyes Meet Cooper,The official hiring of John Cooper as head football coach at Ohio State yesterday ended six weeks of uncertainty for the Buckeye players. Cooper was introduced to them by officials of the school as the replacement for Earle Bruce only a day after he coached Arizona State to a 33-28 victory over Air Force in the Freedom Bowl.,1988-01-01T05:00:00+0000
us,Pat Robertson Asks For Federal Money But May Return It,Pat Robertson's well-heeled Presidential campaign adjusted its financial course again today by agreeing to accept $4.5 million in Federal matching funds. But it pledged to put the money in escrow while Mr. Robertson decides whether to keep it or try to give it back.,1988-01-01T05:00:00+0000
us,DOUG WILSON STUDIOS reports earnings for Qtr to Nov 30,b-Net income Revenue represents net revenue.,1988-01-01T05:00:00+0000
us,COMMUNICATIONS TRANSMISION reports earnings for Qtr to Nov 30,,1988-01-01T05:00:00+0000
us,Texaco Financing Plan Filed,"Texaco Inc. intends to borrow $3.4 billion and use $2.2 billion of its cash on hand to settle its dispute with the Pennzoil Company, pay off its creditors and emerge from bankruptcy, the company said yesterday in a document it filed with the Federal Bankruptcy Court in White Plains.",1988-01-01T05:00:00+0000
us,Islanders Demote 2,"The Islanders have sent two rookies, Brad Dalgrano and Derek King, both first-round picks in the 1985 draft, to their minor-league team, the Springfield Indians. Dalgarno, a right wing, had 2 goals and 7 assists in 33 games; King, a left wing, had 2 goals and 8 assists in 20 games. King missed the team's last nine games because of a wrist fracture suffered Dec. 11 against Pittsburgh.",1988-01-01T05:00:00+0000
us,Music From A Crossroads Of Cultures,"A FEW centuries ago, Bukhara was a Central Asian hot spot. An ancient city on the silk route between China and the West, just north of present-day Iran and Afghanistan, Bukhara developed a cosmopolitan culture of the Near and Far East. Its traditions drew from Persia, from nomadic Turkic tribes that wandered the steppes, from the bustle of trading cities and the calm of mountain villages; its music was shaped by classical Sufi poets and generations of Jewish court musicians. The Bukhara emirate was taken over by the Soviet Union in 1920, becoming a part of the republics of Uzbekistan and Tadzhikistan. But its music and dances were preserved, and tomorrow at Merkin Concert Hall, New Yorkers will have an opportunity to hear Bukhara's traditional music, or shashmaqam, along with the region's folk songs and dances.",1988-01-01T05:00:00+0000
us,The Chancellor Search Goes Haywire,"New York City's Board of Education appears on the verge of a mistake. Acting under pressure from borough presidents and the teachers' union, it has decided to consider Dr. Bernard Gifford, a candidate rejected by the board's own search committee. Such political intervention inevitably would handicap any chancellor it produces.",1988-01-01T05:00:00+0000
us,A Free Insider Tip,"After all the hysteria generated by stock market fluctuations during the last three months, my Super Bowl stock theory has triumphed for the 21st consecutive year, indicating that some order still exists in the financial universe.",1988-01-01T05:00:00+0000
us,Day No. 1 Of Soviet Reforms,"LEAD: The new year marks, among other things, the beginning of a new and far more important phase of Mikhail S. Gorbachev's efforts to reform the Soviet economy. Today, enterprises accounting for 60 percent of all industrial production come under a new law that threatens unprofitable enterprises with bankruptcy and gives workers a voice in enterprise management.",1988-01-01T05:00:00+0000
us,College Basketball; Kentucky Rallies To Top Vanderbilt,"Rex Chapman scored 13 of Kentucky's final 16 points tonight as the Wildcats rallied to beat Vanderbilt, 81-74, in the Southeastern Conference opener for both teams.",1988-01-01T05:00:00+0000
us,Wilbur Schramm; Wrote Many Works On Communications,"Wilbur Schramm, an authority on mass communications who was the author of 30 books, died Sunday at his home in Honolulu. He was 80 years old.",1988-01-01T05:00:00+0000
us,Ramones at the Ritz,"The Ramones are to perform tomorrow night at the Ritz, 119 East 11th Street (254-2800). Manitoba's Wild Kingdom is to open at 11 P.M., with the Ramones at 12:30 A.M. Tickets are $13.50 in advance, $14.50 tomorrow.",1988-01-01T05:00:00+0000
us,The 'Uprising' Fires Palestinian Pride,"''It's miserable,'' said Asmaa Khroob, summing up life in the Balata refugee district, a grim warren of dirt streets, open sewers and low concrete-block houses.",1988-01-01T05:00:00+0000
us,"BUSINESS PEOPLE;
Rhodes Vice Chairman Named Chief Executive","LEAD: Samuel E. Hudgins, vice chairman of Rhodes Inc., became chief executive of the Atlanta-based furniture retailer yesterday.",1988-01-01T05:00:00+0000
us,Shareholders Fight Shoe-Town Plan,"Shoe-Town Inc., a specialty retail store chain, said certain shareholders had asked Delaware's Court of Chancery to stop its $103 million tender offer to take the company private. An investment group including Shoe-Town managers began the formal offer to buy shares at $9.75 each on Dec. 21.",1988-01-01T05:00:00+0000
us,Ferry Service From Bay Ridge Coming to End,"Ferry service between Brooklyn Heights and Wall Street, just seven months old, is scheduled to die next Friday - a victim of sharply lower ridership as temperatures have plunged.",1988-01-01T05:00:00+0000
us,Korean Trade Surplus Soars,"South Korea's trade surplus more than doubled in 1987 to a record $6.55 billion, the Trade and Industry Ministry reported today.",1988-01-01T05:00:00+0000
us,Correction,A picture caption in Sports Pages yesterday with the New Year's Day bowl preview misidentified the Miami player. He was Melvin Bratton.,1988-01-01T05:00:00+0000
